key,text,tag,file,type,protected_text
TrannyLimit,Power Limit: {0}kW,TrannyLimit,Rimatomics.xml,keyed,Power Limit: (PH_1)kW
TurbinePower,Turbine Power: {0}kW,TurbinePower,Rimatomics.xml,keyed,Turbine Power: (PH_1)kW
BlueprintUpgradeDesc,"This is a blueprint upgrade, new constructions will have this upgrade built in as standard, existing buildings will need to be manually upgraded using the crafted module",BlueprintUpgradeDesc,Rimatomics.xml,keyed,"This is a blueprint upgrade, new constructions will have this upgrade built in as standard, existing buildings will need to be manually upgraded using the crafted module"
RimatomFree,Free,RimatomFree,Rimatomics.xml,keyed,Free
RimatomPurchase,Purchase,RimatomPurchase,Rimatomics.xml,keyed,Purchase
RimatomPrice,Price,RimatomPrice,Rimatomics.xml,keyed,Price
RimatomUnlocks,Unlocks,RimatomUnlocks,Rimatomics.xml,keyed,Unlocks
openResearchPanel,Open Research Panel,openResearchPanel,Rimatomics.xml,keyed,Open Research Panel
ResearchProg,{0}/{1},ResearchProg,Rimatomics.xml,keyed,(PH_2)/(PH_1)
ResearchPriceNeed,Requires {0} Silver near a trade beacon,ResearchPriceNeed,Rimatomics.xml,keyed,Requires (PH_1) Silver near a trade beacon
RimUnlocked,Probe detected.,RimUnlocked,Rimatomics.xml,keyed,Probe detected.
RimatomicsResearchAlert,Rimatomics Research,RimatomicsResearchAlert,Rimatomics.xml,keyed,Rimatomics Research
RimatomicResearchAlertMess,Project: {0}\nStep: {1}\nTask: {2},RimatomicResearchAlertMess,Rimatomics.xml,keyed,Project: (PH_5)(PH_4)Step: (PH_3)(PH_2)Task: (PH_1)
thingsUnlocked,Unlocked -,thingsUnlocked,Rimatomics.xml,keyed,Unlocked -
RimatomStepComplete,Step Completed,RimatomStepComplete,Rimatomics.xml,keyed,Step Completed
RequiresFac,Requires:,RequiresFac,Rimatomics.xml,keyed,Requires:
StepInspect,Step: {0},StepInspect,Rimatomics.xml,keyed,Step: (PH_1)
ResearchComplete,Research Complete,ResearchComplete,Rimatomics.xml,keyed,Research Complete
StillTestingDef,Still testing prototype,StillTestingDef,Rimatomics.xml,keyed,Still testing prototype
TabResearch,Research,TabResearch,Rimatomics.xml,keyed,Research
CurProj,Project: {0},CurProj,Rimatomics.xml,keyed,Project: (PH_1)
CurStep,Step: {0},CurStep,Rimatomics.xml,keyed,Step: (PH_1)
Rimatomics.MissingFacility,Missing Facility,Rimatomics.MissingFacility,Rimatomics.xml,keyed,Missing Facility
DesignatorRemoveRimatomicsPipes,Deconstruct Pipes,DesignatorRemoveRimatomicsPipes,Rimatomics.xml,keyed,Deconstruct Pipes
DesignatorRemoveRimatomicsPipesDesc,Designate pipes for deconstruction,DesignatorRemoveRimatomicsPipesDesc,Rimatomics.xml,keyed,Designate pipes for deconstruction
Alert_ResearchFacility,Research Facility Missing,Alert_ResearchFacility,Rimatomics.xml,keyed,Research Facility Missing
RequiresFacility,{0} required for current step,RequiresFacility,Rimatomics.xml,keyed,(PH_1) required for current step
DesignatorRemoveColdWater,Remove Cold Water,DesignatorRemoveColdWater,Rimatomics.xml,keyed,Remove Cold Water
DesignatorRemoveColdWaterDesc,Remove Cold water pipes,DesignatorRemoveColdWaterDesc,Rimatomics.xml,keyed,Remove Cold water pipes
DesignatorRemoveCooling,Remove Cooling,DesignatorRemoveCooling,Rimatomics.xml,keyed,Remove Cooling
DesignatorRemoveCoolingDesc,Remove Cooling pipes,DesignatorRemoveCoolingDesc,Rimatomics.xml,keyed,Remove Cooling pipes
DesignatorRemoveHighVoltage,Remove High Voltage,DesignatorRemoveHighVoltage,Rimatomics.xml,keyed,Remove High Voltage
DesignatorRemoveHighVoltageDesc,Remove High Voltage lines,DesignatorRemoveHighVoltageDesc,Rimatomics.xml,keyed,Remove High Voltage lines
DesignatorRemoveLoom,Remove Loom,DesignatorRemoveLoom,Rimatomics.xml,keyed,Remove Loom
DesignatorRemoveLoomDesc,Remove Wiring Loom,DesignatorRemoveLoomDesc,Rimatomics.xml,keyed,Remove Wiring Loom
DesignatorRemoveSteam,Remove Steam,DesignatorRemoveSteam,Rimatomics.xml,keyed,Remove Steam
DesignatorRemoveSteamDesc,Remove Steam pipes,DesignatorRemoveSteamDesc,Rimatomics.xml,keyed,Remove Steam pipes
coreUpgradeFail,Can't upgrade while core is active,coreUpgradeFail,Rimatomics.xml,keyed,Can't upgrade while core is active
powerUpgradeFail,Building must be powered down before upgrading,powerUpgradeFail,Rimatomics.xml,keyed,Building must be powered down before upgrading
RimatomicResearchCompleteDialog,{0} - complete\n\n{1},RimatomicResearchCompleteDialog,Rimatomics.xml,keyed,(PH_4) - complete(PH_3)(PH_2)(PH_1)
rimatomicsProto,Prototype,rimatomicsProto,Rimatomics.xml,keyed,Prototype
StartProject,Start Project,StartProject,Rimatomics.xml,keyed,Start Project
ProjectInitiated,Project initiated,ProjectInitiated,Rimatomics.xml,keyed,Project initiated
StopProject,Stop Project,StopProject,Rimatomics.xml,keyed,Stop Project
ProjectTerminated,Project terminated,ProjectTerminated,Rimatomics.xml,keyed,Project terminated
NoBenchAvailable,No Rimatomics research bench available,NoBenchAvailable,Rimatomics.xml,keyed,No Rimatomics research bench available
ResearchPurchased,Research Purchased!,ResearchPurchased,Rimatomics.xml,keyed,Research Purchased!
CoreBlast.label,CoreBlast,label,DamageDef/DamageDef.xml,def,CoreBlast
CoreBlast.deathMessage,{0} has died in an explosion.,deathMessage,DamageDef/DamageDef.xml,def,(PH_1) has died in an explosion.
ArcDischarge.label,Arc Discharge,label,DamageDef/DamageDef.xml,def,Arc Discharge
LaserDischarge.label,Laser Discharge,label,DamageDef/DamageDef.xml,def,Laser Discharge
Rimatomics.label,Rimatomics,label,DesignationCategoryDef/DesignationCategoryDef.xml,def,Rimatomics
Rimatomics.description,All Rimatomics buildings,description,DesignationCategoryDef/DesignationCategoryDef.xml,def,All Rimatomics buildings
PotassiumIodide.label,Potassium iodide,label,ThingDef/ThingDef.xml,def,Potassium iodide
PotassiumIodide.description,Tablets of potassium iodide are supplied for emergency purposes related to blockade of radioiodine uptake.,description,ThingDef/ThingDef.xml,def,Tablets of potassium iodide are supplied for emergency purposes related to blockade of radioiodine uptake.
RadioactiveFallout.label,meltdown fallout,label,GameConditionDef/GameConditionDef.xml,def,meltdown fallout
RadioactiveFallout.description,A plume of radioactive smoke and ash from a reactor meltdown has been ejected into the air and will settle in the surrounding area.,description,GameConditionDef/GameConditionDef.xml,def,A plume of radioactive smoke and ash from a reactor meltdown has been ejected into the air and will settle in the surrounding area.
RadioactiveFallout.endMessage,The worst of the radioactive dust has been washed away.,endMessage,GameConditionDef/GameConditionDef.xml,def,The worst of the radioactive dust has been washed away.
NuclearFallout.label,nuclear blast fallout,label,GameConditionDef/GameConditionDef.xml,def,nuclear blast fallout
NuclearFallout.description,A plume of radioactive smoke and ash from a nuclear blast has been ejected into the air and will settle in the surrounding area.,description,GameConditionDef/GameConditionDef.xml,def,A plume of radioactive smoke and ash from a nuclear blast has been ejected into the air and will settle in the surrounding area.
NuclearFallout.endMessage,The worst of the radioactive dust has been washed away.,endMessage,GameConditionDef/GameConditionDef.xml,def,The worst of the radioactive dust has been washed away.
FlashBlindness.label,Flash blindness,label,HediffDef/HediffDef.xml,def,Flash blindness
FlashBlindness.description,Flash blindness,description,HediffDef/HediffDef.xml,def,Flash blindness
FlashBlindness.labelNoun,Flash blindness,labelNoun,HediffDef/HediffDef.xml,def,Flash blindness
RectalCoring.label,rectal core,label,HediffDef/HediffDef.xml,def,rectal core
RectalCoring.description,rectal core,description,HediffDef/HediffDef.xml,def,rectal core
RectalCoring.stages.0.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
Exsanguination.label,exsanguination,label,HediffDef/HediffDef.xml,def,exsanguination
Exsanguination.description,exsanguination,description,HediffDef/HediffDef.xml,def,exsanguination
Exsanguination.stages.0.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
FatalRad.label,Fatal Radiation Exposure,label,HediffDef/HediffDef.xml,def,Fatal Radiation Exposure
FatalRad.description,Fatal Radiation Exposure,description,HediffDef/HediffDef.xml,def,Fatal Radiation Exposure
FatalRad.stages.0.label,initial,label,HediffDef/HediffDef.xml,def,initial
FatalRad.stages.1.label,advanced,label,HediffDef/HediffDef.xml,def,advanced
FatalRad.stages.2.label,near death,label,HediffDef/HediffDef.xml,def,near death
FatalRad.stages.3.label,dead,label,HediffDef/HediffDef.xml,def,dead
RimatomicsRadiation.description,radiation sickness,description,HediffDef/HediffDef.xml,def,radiation sickness
RimatomicsRadiation.label,radiation sickness,label,HediffDef/HediffDef.xml,def,radiation sickness
RimatomicsRadiation.stages.0.label,initial-hidden,label,HediffDef/HediffDef.xml,def,initial-hidden
RimatomicsRadiation.stages.1.label,initial,label,HediffDef/HediffDef.xml,def,initial
RimatomicsRadiation.stages.2.label,minor,label,HediffDef/HediffDef.xml,def,minor
RimatomicsRadiation.stages.3.label,moderate,label,HediffDef/HediffDef.xml,def,moderate
RimatomicsRadiation.stages.4.label,serious,label,HediffDef/HediffDef.xml,def,serious
RimatomicsRadiation.stages.5.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
RadiationIncurable.description,radiation buildup,description,HediffDef/HediffDef.xml,def,radiation buildup
RadiationIncurable.label,radiation buildup,label,HediffDef/HediffDef.xml,def,radiation buildup
RadiationIncurable.stages.0.label,initial-hidden,label,HediffDef/HediffDef.xml,def,initial-hidden
RadiationIncurable.stages.1.label,initial,label,HediffDef/HediffDef.xml,def,initial
RadiationIncurable.stages.2.label,minor,label,HediffDef/HediffDef.xml,def,minor
RadiationIncurable.stages.3.label,moderate,label,HediffDef/HediffDef.xml,def,moderate
RadiationIncurable.stages.4.label,serious,label,HediffDef/HediffDef.xml,def,serious
RadiationIncurable.stages.5.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
RadiationMechanoid.description,Radiation damage,description,HediffDef/HediffDef.xml,def,Radiation damage
RadiationMechanoid.label,radiation damage,label,HediffDef/HediffDef.xml,def,radiation damage
RadiationMechanoid.stages.0.label,initial-hidden,label,HediffDef/HediffDef.xml,def,initial-hidden
RadiationMechanoid.stages.1.label,initial,label,HediffDef/HediffDef.xml,def,initial
RadiationMechanoid.stages.2.label,minor,label,HediffDef/HediffDef.xml,def,minor
RadiationMechanoid.stages.3.label,moderate,label,HediffDef/HediffDef.xml,def,moderate
RadiationMechanoid.stages.4.label,serious,label,HediffDef/HediffDef.xml,def,serious
RadiationMechanoid.stages.5.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
RimatomicsResearch.reportString,Researching at TargetA.,reportString,JobDef/JobDef.xml,def,Researching at TargetA.
SuperviseConstruction.reportString,Constructing TargetA.,reportString,JobDef/JobDef.xml,def,Constructing TargetA.
SuperviseResearch.reportString,Researching at TargetA.,reportString,JobDef/JobDef.xml,def,Researching at TargetA.
UpgradeBuilding.reportString,Upgrading TargetA.,reportString,JobDef/JobDef.xml,def,Upgrading TargetA.
FleeADS.reportString,Fleeing TargetA.,reportString,JobDef/JobDef.xml,def,Fleeing TargetA.
LoadRailgunMagazine.reportString,Loading railgun magazine.,reportString,JobDef/JobDef.xml,def,Loading railgun magazine.
LoadSilo.reportString,Loading Silo.,reportString,JobDef/JobDef.xml,def,Loading Silo.
UseReactorConsole.reportString,Using reactor console.,reportString,JobDef/JobDef.xml,def,Using reactor console.
HaulModuletoCore.reportString,Hauling TargetB to TargetA.,reportString,JobDef/JobDef.xml,def,Hauling TargetB to TargetA.
RemoveFuelModule.reportString,removing fuel rods from TargetA.,reportString,JobDef/JobDef.xml,def,removing fuel rods from TargetA.
LoadSpentFuel.reportString,hauling TargetB to TargetA.,reportString,JobDef/JobDef.xml,def,hauling TargetB to TargetA.
UnloadPlutonium.reportString,removing plutonium from TargetA.,reportString,JobDef/JobDef.xml,def,removing plutonium from TargetA.
RimatomicsTraderCooldown.label,Rimatomics Trader Cooldown,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,Rimatomics Trader Cooldown
RimatomicsTraderCooldown.options.0.label,Cheat,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,Cheat
RimatomicsTraderCooldown.options.1.label,2 days,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,2 days
RimatomicsTraderCooldown.options.2.label,5 days,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,5 days
RimatomicsTraderCooldown.options.3.label,10 days,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,10 days
RimatomicsTraderCooldown.options.4.label,15 days,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,15 days
RimatomicsTraderCooldown.options.5.label,20 days,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,20 days
RimatomicsTraderCooldown.options.6.label,25 days,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,25 days
RimatomicsTraderCooldown.options.7.label,30 days,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,30 days
RadiationStrength.label,Radiation Strength,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,Radiation Strength
RadiationStrength.options.0.label,Cheat,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,Cheat
RadiationStrength.options.1.label,25%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,25%
RadiationStrength.options.2.label,50%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,50%
RadiationStrength.options.3.label,75%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,75%
RadiationStrength.options.4.label,100%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,100%
RadiationStrength.options.5.label,125%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,125%
RadiationStrength.options.6.label,150%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,150%
RadiationStrength.options.7.label,200%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,200%
RadiationStrength.options.8.label,300%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,300%
RadiationStrength.options.9.label,500%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,500%
RadiationStrength.options.10.label,700%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,700%
RadiationStrength.options.11.label,1000%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,1000%
FuelBurnRate.label,Fuel Burn Rate,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,Fuel Burn Rate
FuelBurnRate.options.0.label,Cheat,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,Cheat
FuelBurnRate.options.1.label,25%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,25%
FuelBurnRate.options.2.label,50%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,50%
FuelBurnRate.options.3.label,75%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,75%
FuelBurnRate.options.4.label,100%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,100%
FuelBurnRate.options.5.label,125%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,125%
FuelBurnRate.options.6.label,150%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,150%
FuelBurnRate.options.7.label,200%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,200%
FuelBurnRate.options.8.label,300%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,300%
FuelBurnRate.options.9.label,500%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,500%
FuelBurnRate.options.10.label,700%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,700%
FuelBurnRate.options.11.label,1000%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,1000%
PulseSizeScaling.label,Pulse Size Scaling,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,Pulse Size Scaling
PulseSizeScaling.options.0.label,Cheat,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,Cheat
PulseSizeScaling.options.1.label,25%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,25%
PulseSizeScaling.options.2.label,50%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,50%
PulseSizeScaling.options.3.label,75%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,75%
PulseSizeScaling.options.4.label,100%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,100%
PulseSizeScaling.options.5.label,125%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,125%
PulseSizeScaling.options.6.label,150%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,150%
PulseSizeScaling.options.7.label,200%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,200%
PulseSizeScaling.options.8.label,300%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,300%
PulseSizeScaling.options.9.label,500%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,500%
PulseSizeScaling.options.10.label,700%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,700%
PulseSizeScaling.options.11.label,1000%,label,Rimatomics.DubsModOptions/Rimatomics.DubsModOptions.xml,def,1000%
SmeltBlades.label,smelt turbine blades,label,RecipeDef/RecipeDef.xml,def,smelt turbine blades
SmeltBlades.description,Use heat and strong electromagnets to break turbine blades into useful resources.,description,RecipeDef/RecipeDef.xml,def,Use heat and strong electromagnets to break turbine blades into useful resources.
SmeltBlades.jobString,Smelting turbine blade.,jobString,RecipeDef/RecipeDef.xml,def,Smelting turbine blade.
MakeMoxFuelRods.label,Make MOX fuel rods,label,RecipeDef/RecipeDef.xml,def,Make MOX fuel rods
MakeMoxFuelRods.description,Construct MOX fuel rods.,description,RecipeDef/RecipeDef.xml,def,Construct MOX fuel rods.
MakeMoxFuelRods.jobString,Making MOX fuel rods.,jobString,RecipeDef/RecipeDef.xml,def,Making MOX fuel rods.
DismantleWarhead.label,Dismantle warhead,label,RecipeDef/RecipeDef.xml,def,Dismantle warhead
DismantleWarhead.description,Salvaging useful materials from a warhead,description,RecipeDef/RecipeDef.xml,def,Salvaging useful materials from a warhead
DismantleWarhead.jobString,Dismantling warhead.,jobString,RecipeDef/RecipeDef.xml,def,Dismantling warhead.
RimatomicsActivate.label,Rimatomics,label,ResearchProjectDef/ResearchProjectDef.xml,def,Rimatomics
RimatomicsActivate.description,A probe has been detected in orbit! It seems to be sending signals to the surface; maybe we can decipher its message.,description,ResearchProjectDef/ResearchProjectDef.xml,def,A probe has been detected in orbit! It seems to be sending signals to the surface; maybe we can decipher its message.
Failure_FacilityBreakdown.label,Facility Breakdown,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Facility Breakdown
Failure_FacilityBreakdown.description,The facility has broken down during research,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,The facility has broken down during research
Failure_RadiationLeak.label,Radiation Leak,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Radiation Leak
Failure_RadiationLeak.description,The facility is leaking a short burst of radiation,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,The facility is leaking a short burst of radiation
Failure_MicrowaveLeak.label,Microwave Leak,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Microwave Leak
Failure_MicrowaveLeak.description,The facility is leaking microwave radiation,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,The facility is leaking microwave radiation
Failure_AcidLeak.label,Acid Leak,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Acid Leak
Failure_AcidLeak.description,The facility is leaking acid,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,The facility is leaking acid
Failure_GasLeak.label,Gas Leak,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Gas Leak
Failure_GasLeak.description,The facility is leaking toxic gas,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,The facility is leaking toxic gas
Failure_BlindingFlash.label,Blinding Flash,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Blinding Flash
Failure_BlindingFlash.description,A blinding flash of light has emanated from the facility,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,A blinding flash of light has emanated from the facility
Failure_ArcDischarge.label,Arc Discharge,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Arc Discharge
Failure_ArcDischarge.description,An arc of high voltage electricity shot from the facility,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,An arc of high voltage electricity shot from the facility
Failure_LaserDischarge.label,Laser Discharge,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Laser Discharge
Failure_LaserDischarge.description,A Laser discharge shot from the facility,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,A Laser discharge shot from the facility
Failure_Overvoltage.label,Overvoltage,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Overvoltage
Failure_Overvoltage.description,The facility has suffered a power surge and started a fire,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,The facility has suffered a power surge and started a fire
Failure_ShortCircuit.label,Short Circuit,label,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,Short Circuit
Failure_ShortCircuit.description,The facility has short-circuited. Switch off the power immediately or the building will be destroyed!,description,RimatomicsFailureDef/RimatomicsFailureDef.xml,def,The facility has short-circuited. Switch off the power immediately or the building will be destroyed!
Geigercounter1.label,Research radiation detectors,label,ResearchStepDef/ResearchStepDef.xml,def,Research radiation detectors
Geigercounter1.description,A skilled researcher needs to study the designs and learn how the radiation detectors work.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the radiation detectors work.
Geigercounter2.label,Evaluate components,label,ResearchStepDef/ResearchStepDef.xml,def,Evaluate components
Geigercounter2.description,A skilled crafter needs to figure out how to build and maintain radiation detectors for all colonists using the resources and tools available.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled crafter needs to figure out how to build and maintain radiation detectors for all colonists using the resources and tools available.
RadiationSuits1.label,Research radiation suits,label,ResearchStepDef/ResearchStepDef.xml,def,Research radiation suits
RadiationSuits1.description,A skilled researcher needs to study the designs and learn how the radiation suits work before we can start making our own.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the radiation suits work before we can start making our own.
RadiationSuits2.label,Evaluate components,label,ResearchStepDef/ResearchStepDef.xml,def,Evaluate components
RadiationSuits2.description,A skilled crafter needs to draw up plans for tailoring radiation suits using the resources and tools available to us.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled crafter needs to draw up plans for tailoring radiation suits using the resources and tools available to us.
NuclearResearch1.label,Research reactor technology,label,ResearchStepDef/ResearchStepDef.xml,def,Research reactor technology
NuclearResearch1.description,A skilled researcher needs to study the designs and learn how the research reactor works before we can build our own.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the designs and learn how the research reactor works before we can build our own.
NuclearResearchConstruct.label,Construct a research reactor,label,TestForReactor/TestForReactor.xml,def,Construct a research reactor
NuclearResearchConstruct.description,"Construct a research reactor. Colonists will need access to the reactor for experimentation. It is advised to build the reactor in a secure, fireproof lab.",description,TestForReactor/TestForReactor.xml,def,"Construct a research reactor. Colonists will need access to the reactor for experimentation. It is advised to build the reactor in a secure, fireproof lab."
NuclearResearchPractical.label,Research and train,label,ResearchStepDef/ResearchStepDef.xml,def,Research and train
NuclearResearchPractical.description,Install reactor control software and perform training exercises while testing the reactor's capabilities.,description,ResearchStepDef/ResearchStepDef.xml,def,Install reactor control software and perform training exercises while testing the reactor's capabilities.
NuclearReactorResearchPhase.label,Research nuclear reactors,label,ResearchStepDef/ResearchStepDef.xml,def,Research nuclear reactors
NuclearReactorResearchPhase.description,A skilled researcher needs to study the Rimatomics reactor designs and prepare for the construction of our first power reactor.,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to study the Rimatomics reactor designs and prepare for the construction of our first power reactor.
NuclearReactorExperiments.label,Experiment with research reactors (High Risk),label,ResearchStepDef/ResearchStepDef.xml,def,Experiment with research reactors (High Risk)
NuclearReactorExperiments.description,A skilled researcher needs to experiment with the research reactor. This step has a chance for catastrophic failures!,description,ResearchStepDef/ResearchStepDef.xml,def,A skilled researcher needs to experiment with the research reactor. This step has a chance for catastrophic failures!
BuildReactorCore.label,Build a reactor core,label,ResearchStepDef/ResearchStepDef.xml,def,Build a reactor core
BuildReactorCore.description,"Build the frame for a nuclear reactor core. Note that once the frame is complete, more work must be done to finish constructing the core. It is highly recommended that the core be built in a containment room to protect colonists during fuel transfer. The thickness of the wall and HP of the materials used determines how much radiation is absorbed. We advise leaving space around the core as the frequency of radiation damage also decreases over distance.",description,ResearchStepDef/ResearchStepDef.xml,def,"Build the frame for a nuclear reactor core. Note that once the frame is complete, more work must be done to finish constructing the core. It is highly recommended that the core be built in a containment room to protect colonists during fuel transfer. The thickness of the wall and HP of the materials used determines how much radiation is absorbed. We advise leaving space around the core as the frequency of radiation damage also decreases over distance."
BuildReactorTurbine.label,Build a turbine generator,label,TestForHeatexchanger/TestForHeatexchanger.xml,def,Build a turbine generator
BuildReactorTurbine.description,"The turbine requires a large quantity of turbine blades, which can be manufactured at a Rimatomics machining table.",description,TestForHeatexchanger/TestForHeatexchanger.xml,def,"The turbine requires a large quantity of turbine blades, which can be manufactured at a Rimatomics machining table."
TestForCore.label,Connect the reactor to the turbine,label,TestForCore/TestForCore.xml,def,Connect the reactor to the turbine
TestForCore.description,"Connect the reactor core to the turbine generator by constructing a (Steam pipe), and (Cold water pipe) between them. Turbines are not dangerous, and can be built outside of shielded containment rooms, but must be indoors.",description,TestForCore/TestForCore.xml,def,"Connect the reactor core to the turbine generator by constructing a (Steam pipe), and (Cold water pipe) between them. Turbines are not dangerous, and can be built outside of shielded containment rooms, but must be indoors."
BuildReactorCooling.label,Build a cooling system,label,TestForCoolingSystem/TestForCoolingSystem.xml,def,Build a cooling system
BuildReactorCooling.description,"Build one of the available cooling systems and connect it to a turbine using (Coolant pipe). There are three available cooling systems>: water cooling requires rivers or large bodies of water, cooling towers require a lot of power and space and must be placed outside, and radiators have the lowest cooling capacity, but are smaller and cheaper to build and can be placed indoors.",description,TestForCoolingSystem/TestForCoolingSystem.xml,def,"Build one of the available cooling systems and connect it to a turbine using (Coolant pipe). There are three available cooling systems>: water cooling requires rivers or large bodies of water, cooling towers require a lot of power and space and must be placed outside, and radiators have the lowest cooling capacity, but are smaller and cheaper to build and can be placed indoors."
BuildTransformer.label,Build a power transformer,label,TestForTranny/TestForTranny.xml,def,Build a power transformer
BuildTransformer.description,Build a power transformer and connect it to the turbine using high voltage cables. A single transformer can convert up to 200kw of power from a turbine into usable electricity. Multiple transformers can be used to power different power grids. Power limit settings allow you to redistribute the power output between power grids.,description,TestForTranny/TestForTranny.xml,def,Build a power transformer and connect it to the turbine using high voltage cables. A single transformer can convert up to 200kw of power from a turbine into usable electricity. Multiple transformers can be used to power different power grids. Power limit settings allow you to redistribute the power output between power grids.
BuildControlComputer.label,Build a reactor control computer,label,TestForReactorControl/TestForReactorControl.xml,def,Build a reactor control computer
