key,text,tag,file,type,protected_text
WildAnimalsGetBladderTip,Enable bladder need on all wild animals. This could get messy.,WildAnimalsGetBladderTip,DubsHygiene.xml,keyed,Enable bladder need on all wild animals. This could get messy.
ThirstNeed,Thirst need,ThirstNeed,DubsHygiene.xml,keyed,Thirst need
ThirstNeedTip,Enable thirst need on all colonists with bladder need. Adds drinking fountains and water bottles. Requires a restart.,ThirstNeedTip,DubsHygiene.xml,keyed,Enable thirst need on all colonists with bladder need. Adds drinking fountains and water bottles. Requires a restart.
FertilizerVisible,Fertilizer visible,FertilizerVisible,DubsHygiene.xml,keyed,Fertilizer visible
FertilizerVisibleTip,Set if the fertilizer grid should be visible,FertilizerVisibleTip,DubsHygiene.xml,keyed,Set if the fertilizer grid should be visible
AllowNonHuman,Non-human colonists,AllowNonHuman,DubsHygiene.xml,keyed,Non-human colonists
AllowNonHumanTip,Enables needs on non-human colonists. You can disable specific beings with the needs filter.,AllowNonHumanTip,DubsHygiene.xml,keyed,Enables needs on non-human colonists. You can disable specific beings with the needs filter.
dbh.ExtraFeatures,Extra features,dbh.ExtraFeatures,DubsHygiene.xml,keyed,Extra features
DBHLiteMode,Lite Mode (Simplifies the mod),DBHLiteMode,DubsHygiene.xml,keyed,Lite Mode (Simplifies the mod)
DBHLiteModeTip,"Switch the mod into a simplified mode which removes pipes, water and sewage management, and any buildings and jobs not directly related to hygiene and thirst.\n\nThis will prevent many defs from loading and requires a restart.\n\nIf you are trying to load a save with existing hygiene buildings you may need to save and reload it after activating",DBHLiteModeTip,DubsHygiene.xml,keyed,"Switch the mod into a simplified mode which removes pipes, water and sewage management, and any buildings and jobs not directly related to hygiene and thirst.(PH_4)(PH_3)This will prevent many defs from loading and requires a restart.(PH_2)(PH_1)If you are trying to load a save with existing hygiene buildings you may need to save and reload it after activating"
LiteRequiresRestart,You must restart the game to enable Lite mode\n\nIf you are trying to load a save with existing hygiene buildings you may need to save and reload it after activating to clear errors,LiteRequiresRestart,DubsHygiene.xml,keyed,You must restart the game to enable Lite mode(PH_2)(PH_1)If you are trying to load a save with existing hygiene buildings you may need to save and reload it after activating to clear errors
PassiveWaterCoolersLink,Passive coolers use water,PassiveWaterCoolersLink,DubsHygiene.xml,keyed,Passive coolers use water
PassiveWaterCoolersLinkTip,"Passive coolers have their wood fueling removed and are instead filled with water, similar to water tubs.",PassiveWaterCoolersLinkTip,DubsHygiene.xml,keyed,"Passive coolers have their wood fueling removed and are instead filled with water, similar to water tubs."
sos2int,SoS2 integration,sos2int,DubsHygiene.xml,keyed,SoS2 integration
sos2intTip,"Adds water and sewage processing to life support, and adds pipes to ship structures.",sos2intTip,DubsHygiene.xml,keyed,"Adds water and sewage processing to life support, and adds pipes to ship structures."
StockpileWater,Stockpile water x{0},StockpileWater,DubsHygiene.xml,keyed,Stockpile water x(PH_1)
HygieneWiki,Bad Hygiene Wiki,HygieneWiki,DubsHygiene.xml,keyed,Bad Hygiene Wiki
HygieneWikiDesc,Go to the Bad Hygiene Wiki,HygieneWikiDesc,DubsHygiene.xml,keyed,Go to the Bad Hygiene Wiki
SurvivalMode,Survival mode,SurvivalMode,DubsHygiene.xml,keyed,Survival mode
SurvivalModeTip,"Limits the default shallow water grid generation to very small patches. Terrain features no longer generate water, and the radius around surface water is reduced.\n\nA new game is not required; works with existing saves.",SurvivalModeTip,DubsHygiene.xml,keyed,"Limits the default shallow water grid generation to very small patches. Terrain features no longer generate water, and the radius around surface water is reduced.(PH_2)(PH_1)A new game is not required; works with existing saves."
HydroponicsLink,Hydroponics,HydroponicsLink,DubsHygiene.xml,keyed,Hydroponics
HydroponicsLinkTip,"Powered growing buildings like hydroponics have water tanks that require filling from pipes. Plants die from lack of water instead of power, but water tanks only fill when the building is powered.",HydroponicsLinkTip,DubsHygiene.xml,keyed,"Powered growing buildings like hydroponics have water tanks that require filling from pipes. Plants die from lack of water instead of power, but water tanks only fill when the building is powered."
ThirstRequiresRestart,A restart is required to add and remove thirst-related items.\n\nRestart now?,ThirstRequiresRestart,DubsHygiene.xml,keyed,A restart is required to add and remove thirst-related items.(PH_2)(PH_1)Restart now?
Hygiene.label,Hygiene,label,DesignationCategoryDef/DesignationCategoryDef.xml,def,Hygiene
Hygiene.description,Things for colonists' hygiene.,description,DesignationCategoryDef/DesignationCategoryDef.xml,def,Things for colonists' hygiene.
Mote_FecalBit.label,mote,label,ThingDef/ThingDef.xml,def,mote
Washing.label,washing,label,HediffDef/HediffDef.xml,def,washing
Washing.labelNoun,washing,labelNoun,HediffDef/HediffDef.xml,def,washing
Washing.description,washing,description,HediffDef/HediffDef.xml,def,washing
BadHygiene.label,bad hygiene,label,HediffDef/HediffDef.xml,def,bad hygiene
BadHygiene.description,Bad hygiene will increase risk of disease and impact social interaction.,description,HediffDef/HediffDef.xml,def,Bad hygiene will increase risk of disease and impact social interaction.
BadHygiene.stages.0.label,moderate,label,HediffDef/HediffDef.xml,def,moderate
BadHygiene.stages.1.label,severe,label,HediffDef/HediffDef.xml,def,severe
BadHygiene.stages.2.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
Diarrhea.label,diarrhea,label,HediffDef/HediffDef.xml,def,diarrhea
Diarrhea.description,"Diarrhea is loose, watery stools. Also known as bowel movements.",description,HediffDef/HediffDef.xml,def,"Diarrhea is loose, watery stools. Also known as bowel movements."
Diarrhea.stages.0.label,recovering,label,HediffDef/HediffDef.xml,def,recovering
Diarrhea.stages.1.label,major,label,HediffDef/HediffDef.xml,def,major
Diarrhea.stages.2.label,initial,label,HediffDef/HediffDef.xml,def,initial
Dysentery.label,dysentery,label,HediffDef/HediffDef.xml,def,dysentery
Dysentery.description,Dysentery is a type of gastroenteritis that results in diarrhea with blood.,description,HediffDef/HediffDef.xml,def,Dysentery is a type of gastroenteritis that results in diarrhea with blood.
Dysentery.stages.0.label,minor,label,HediffDef/HediffDef.xml,def,minor
Dysentery.stages.1.label,major,label,HediffDef/HediffDef.xml,def,major
Dysentery.stages.2.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
Cholera.label,cholera,label,HediffDef/HediffDef.xml,def,cholera
Cholera.description,"Cholera is an infectious disease that causes severe watery diarrhea, which can lead to dehydration and even death if untreated.",description,HediffDef/HediffDef.xml,def,"Cholera is an infectious disease that causes severe watery diarrhea, which can lead to dehydration and even death if untreated."
Cholera.stages.0.label,minor,label,HediffDef/HediffDef.xml,def,minor
Cholera.stages.1.label,major,label,HediffDef/HediffDef.xml,def,major
Cholera.stages.2.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
Cholera.stages.3.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
DBHDehydration.label,dehydration,label,HediffDef/HediffDef.xml,def,dehydration
DBHDehydration.description,"Dehydration is a condition that can occur when the loss of body fluids, mostly water, exceeds the amount that is taken in.",description,HediffDef/HediffDef.xml,def,"Dehydration is a condition that can occur when the loss of body fluids, mostly water, exceeds the amount that is taken in."
DBHDehydration.stages.0.label,trivial,label,HediffDef/HediffDef.xml,def,trivial
DBHDehydration.stages.1.label,minor,label,HediffDef/HediffDef.xml,def,minor
DBHDehydration.stages.2.label,moderate,label,HediffDef/HediffDef.xml,def,moderate
DBHDehydration.stages.3.label,severe,label,HediffDef/HediffDef.xml,def,severe
DBHDehydration.stages.4.label,extreme,label,HediffDef/HediffDef.xml,def,extreme
BionicBladder.label,bionic bladder,label,HediffDef/HediffDef.xml,def,bionic bladder
BionicBladder.labelNoun,a bionic bladder,labelNoun,HediffDef/HediffDef.xml,def,a bionic bladder
BionicBladder.description,An installed bionic bladder.,description,HediffDef/HediffDef.xml,def,An installed bionic bladder.
InstallBionicBladder.label,install bionic bladder,label,RecipeDef/RecipeDef.xml,def,install bionic bladder
InstallBionicBladder.description,Install a bionic bladder.,description,RecipeDef/RecipeDef.xml,def,Install a bionic bladder.
InstallBionicBladder.jobString,Installing bionic bladder.,jobString,RecipeDef/RecipeDef.xml,def,Installing bionic bladder.
HygieneEnhancer.label,hygiene enhancer,label,HediffDef/HediffDef.xml,def,hygiene enhancer
HygieneEnhancer.labelNoun,a hygiene enhancer,labelNoun,HediffDef/HediffDef.xml,def,a hygiene enhancer
HygieneEnhancer.description,An installed hygiene enhancer.,description,HediffDef/HediffDef.xml,def,An installed hygiene enhancer.
InstallHygieneEnhancer.label,install hygiene enhancer,label,RecipeDef/RecipeDef.xml,def,install hygiene enhancer
InstallHygieneEnhancer.description,Install a hygiene enhancer.,description,RecipeDef/RecipeDef.xml,def,Install a hygiene enhancer.
InstallHygieneEnhancer.jobString,Installing hygiene enhancer.,jobString,RecipeDef/RecipeDef.xml,def,Installing hygiene enhancer.
TriggerFireSprinkler.reportString,activating TargetA,reportString,JobDef/JobDef.xml,def,activating TargetA
emptySeptictank.reportString,emptying TargetA,reportString,JobDef/JobDef.xml,def,emptying TargetA
emptyLatrine.reportString,emptying TargetA,reportString,JobDef/JobDef.xml,def,emptying TargetA
LoadWashing.reportString,loading TargetA,reportString,JobDef/JobDef.xml,def,loading TargetA
UnloadWashing.reportString,unloading TargetA,reportString,JobDef/JobDef.xml,def,unloading TargetA
LoadComposter.reportString,filling TargetA,reportString,JobDef/JobDef.xml,def,filling TargetA
UnloadComposter.reportString,taking compost out of TargetA,reportString,JobDef/JobDef.xml,def,taking compost out of TargetA
RemoveSewage.reportString,removing sewage,reportString,JobDef/JobDef.xml,def,removing sewage
WatchWashingMachine.reportString,watching the spin cycle,reportString,JobDef/JobDef.xml,def,watching the spin cycle
TipOverSewage.reportString,tipping TargetA,reportString,JobDef/JobDef.xml,def,tipping TargetA
DrainWaterTankJob.reportString,draining TargetA,reportString,JobDef/JobDef.xml,def,draining TargetA
PlaceFertilizer.reportString,fertilizing soil,reportString,JobDef/JobDef.xml,def,fertilizing soil
DBHDrinkFromGround.reportString,drinking water,reportString,JobDef/JobDef.xml,def,drinking water
DBHDrinkFromBasin.reportString,drinking water from TargetA,reportString,JobDef/JobDef.xml,def,drinking water from TargetA
DBHPackWaterBottle.reportString,filling water bottle from TargetA,reportString,JobDef/JobDef.xml,def,filling water bottle from TargetA
DBHStockpileWaterBottles.reportString,stockpiling water from TargetA,reportString,JobDef/JobDef.xml,def,stockpiling water from TargetA
DBHAdministerFluids.reportString,bringing water to TargetB,reportString,JobDef/JobDef.xml,def,bringing water to TargetB
UseToilet.reportString,using the TargetA,reportString,JobDef/JobDef.xml,def,using the TargetA
haveWildPoo.reportString,defecating in the open,reportString,JobDef/JobDef.xml,def,defecating in the open
useWashBucket.reportString,washing with TargetA,reportString,JobDef/JobDef.xml,def,washing with TargetA
washAtCell.reportString,washing,reportString,JobDef/JobDef.xml,def,washing
takeShower.reportString,showering with TargetA,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,showering with TargetA
takeBath.reportString,having a bath,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,having a bath
washHands.reportString,washing hands,reportString,JobDef/JobDef.xml,def,washing hands
washPatient.reportString,washing TargetA,reportString,JobDef/JobDef.xml,def,washing TargetA
RefillTub.reportString,refilling wash tub,reportString,JobDef/JobDef.xml,def,refilling wash tub
RefillWater.reportString,refilling water,reportString,JobDef/JobDef.xml,def,refilling water
cleanBedpan.reportString,cleaning up bed pan,reportString,JobDef/JobDef.xml,def,cleaning up bed pan
clearBlockage.reportString,unclogging the blocked TargetA,reportString,JobDef/JobDef.xml,def,unclogging the blocked TargetA
Hydrotherapy.label,hydrotherapy,label,JoyKindDef/JoyKindDef.xml,def,hydrotherapy
DBHGoSwimming.reportString,swimming,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,swimming
UseHotTub.reportString,relaxing,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,relaxing
DBHUseSauna.reportString,using sauna,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,using sauna
HygieneRateD.label,Hygiene need rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Hygiene need rate
HygieneRateD.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
HygieneRateD.options.1.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%
HygieneRateD.options.2.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%
HygieneRateD.options.3.label,30%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,30%
HygieneRateD.options.4.label,40%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40%
HygieneRateD.options.5.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%
HygieneRateD.options.6.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%
HygieneRateD.options.7.label,70%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,70%
HygieneRateD.options.8.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%
HygieneRateD.options.9.label,90%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,90%
HygieneRateD.options.10.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
HygieneRateD.options.11.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%
HygieneRateD.options.12.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%
HygieneRateD.options.13.label,130%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,130%
HygieneRateD.options.14.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%
HygieneRateD.options.15.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%
HygieneRateD.options.16.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
HygieneRateD.options.17.label,300%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,300%
HygieneRateD.options.18.label,500%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,500%
HygieneRateD.options.19.label,1000%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,1000%
BladderRateD.label,Bladder need rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Bladder need rate
BladderRateD.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
BladderRateD.options.1.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%
BladderRateD.options.2.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%
BladderRateD.options.3.label,30%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,30%
BladderRateD.options.4.label,40%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40%
BladderRateD.options.5.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%
BladderRateD.options.6.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%
BladderRateD.options.7.label,70%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,70%
BladderRateD.options.8.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%
BladderRateD.options.9.label,90%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,90%
BladderRateD.options.10.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
BladderRateD.options.11.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%
BladderRateD.options.12.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%
BladderRateD.options.13.label,130%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,130%
BladderRateD.options.14.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%
BladderRateD.options.15.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%
BladderRateD.options.16.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
BladderRateD.options.17.label,300%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,300%
BladderRateD.options.18.label,500%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,500%
BladderRateD.options.19.label,1000%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,1000%
FlushSize.label,Flush size,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Flush size
FlushSize.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
FlushSize.options.1.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%
FlushSize.options.2.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%
FlushSize.options.3.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
FlushSize.options.4.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%
FlushSize.options.5.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
FlushSize.options.6.label,250%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,250%
ThirstRateD.label,Thirst need rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Thirst need rate
ThirstRateD.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
ThirstRateD.options.1.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%
ThirstRateD.options.2.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%
ThirstRateD.options.3.label,30%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,30%
ThirstRateD.options.4.label,40%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40%
ThirstRateD.options.5.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%
ThirstRateD.options.6.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%
ThirstRateD.options.7.label,70%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,70%
ThirstRateD.options.8.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%
ThirstRateD.options.9.label,90%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,90%
ThirstRateD.options.10.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
ThirstRateD.options.11.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%
ThirstRateD.options.12.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%
ThirstRateD.options.13.label,130%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,130%
ThirstRateD.options.14.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%
ThirstRateD.options.15.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%
ThirstRateD.options.16.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
ThirstRateD.options.17.label,300%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,300%
ThirstRateD.options.18.label,500%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,500%
ThirstRateD.options.19.label,1000%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,1000%
ContaminationChance.label,Contamination chance,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Contamination chance
ContaminationChance.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
ContaminationChance.options.1.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%
ContaminationChance.options.2.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%
ContaminationChance.options.3.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%
ContaminationChance.options.4.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
ContaminationChance.options.5.label,125%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,125%
ContaminationChance.options.6.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%
ContaminationChance.options.7.label,175%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,175%
ContaminationChance.options.8.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
WaterPumpCapacity.label,Water pump capacity,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Water pump capacity
WaterPumpCapacity.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
WaterPumpCapacity.options.1.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
WaterPumpCapacity.options.2.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%
WaterPumpCapacity.options.3.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
WaterPumpCapacity.options.4.label,75%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,75%
WaterPumpCapacity.options.5.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%
WaterPumpCapacity.options.6.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%
WaterHeatingRate.label,Hot water usage,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Hot water usage
WaterHeatingRate.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
WaterHeatingRate.options.1.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%
WaterHeatingRate.options.2.label,75%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,75%
WaterHeatingRate.options.3.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
WaterHeatingRate.options.4.label,125%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,125%
WaterHeatingRate.options.5.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%
WaterHeatingRate.options.6.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
SewageGridCapacity.label,Sewage limit per cell,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Sewage limit per cell
SewageGridCapacity.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
SewageGridCapacity.options.1.label,400%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,400%
SewageGridCapacity.options.2.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
SewageGridCapacity.options.3.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
SewageGridCapacity.options.4.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%
SewageGridCapacity.options.5.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%
SewageGridCapacity.options.6.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%
SewageCleanupRateB.label,Sewage cleanup rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Sewage cleanup rate
SewageCleanupRateB.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
SewageCleanupRateB.options.1.label,300%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,300%
SewageCleanupRateB.options.2.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
SewageCleanupRateB.options.3.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%
SewageCleanupRateB.options.4.label,125%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,125%
SewageCleanupRateB.options.5.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
SewageCleanupRateB.options.6.label,75%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,75%
SewageCleanupRateB.options.7.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%
SewageCleanupRateB.options.8.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%
SewageCleanupRateB.options.9.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%
SewageCleanupRateB.options.10.label,0%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,0%
SewageProcRate.label,Sewage treatment rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Sewage treatment rate
SewageProcRate.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat
SewageProcRate.options.1.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%
SewageProcRate.options.2.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%
SewageProcRate.options.3.label,125%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,125%
SewageProcRate.options.4.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%
