key,text,tag,file,type,protected_text,translated
fixtureQualityRequiresRestart,A restart is required to add quality and art comps back in.\n\n restart now?,fixtureQualityRequiresRestart,DubsHygiene.xml,keyed,A restart is required to add quality and art comps back in.(PH_2)(PH_1) restart now?,"需要重新启动才能重新添加质量和艺术组合。

 现在重新启动吗？"
fixtureQuality,Fixture quality and art,fixtureQuality,DubsHygiene.xml,keyed,Fixture quality and art,灯具品质与艺术
fixtureQualityTip,Enable quality and art comps for fixtures like toilets,fixtureQualityTip,DubsHygiene.xml,keyed,Enable quality and art comps for fixtures like toilets,为厕所等固定装置提供质量和艺术比较
QuitToMenuToChange,Quit to main menu to change.,QuitToMenuToChange,DubsHygiene.xml,keyed,Quit to main menu to change.,退出到主菜单进行更改。
RimefellerLink,Rimefeller link,RimefellerLink,DubsHygiene.xml,keyed,Rimefeller link,雷姆费勒链接
RimefellerLinkTip,Enable water usage on crackers and refiners in Rimefeller.,RimefellerLinkTip,DubsHygiene.xml,keyed,Enable water usage on crackers and refiners in Rimefeller.,启用 Rimefeller 的裂解装置和精炼装置的用水。
RimatomicsLink,Rimatomics link,RimatomicsLink,DubsHygiene.xml,keyed,Rimatomics link,Rimatomics链接
RimatomicsLinkTip,Enable water usage on cooling towers in Rimatomics.,RimatomicsLinkTip,DubsHygiene.xml,keyed,Enable water usage on cooling towers in Rimatomics.,在 Rimatomics 中启用冷却塔的用水。
OverrideNeedSettingsTip,"Manually disable needs by body type, race, or active hediff.",OverrideNeedSettingsTip,DubsHygiene.xml,keyed,"Manually disable needs by body type, race, or active hediff.",按体型、种族或活跃状态手动禁用需求。
OverrideNeedsSettings,Needs filter,OverrideNeedsSettings,DubsHygiene.xml,keyed,Needs filter,需要过滤器
Disablebladderneed,Disable bladder need,Disablebladderneed,DubsHygiene.xml,keyed,Disable bladder need,禁用膀胱需要
Disablehygieneneed,Disable hygiene need,Disablehygieneneed,DubsHygiene.xml,keyed,Disable hygiene need,禁用卫生需求
DisableNeedsLabel,Needs,DisableNeedsLabel,DubsHygiene.xml,keyed,Needs,需求
NeedCheckboxTip,Tick to enable,NeedCheckboxTip,DubsHygiene.xml,keyed,Tick to enable,勾选启用
PrisonersGetNeeds,Prisoners,PrisonersGetNeeds,DubsHygiene.xml,keyed,Prisoners,囚犯
PrisonersGetNeedsTip,Set if prisoners should have needs,PrisonersGetNeedsTip,DubsHygiene.xml,keyed,Set if prisoners should have needs,设置囚犯是否有需要
HospitalityGuestsGetNeeds,Guests,HospitalityGuestsGetNeeds,DubsHygiene.xml,keyed,Guests,嘉宾
HospitalityGuestsGetNeedsTip,Set if guests have needs,HospitalityGuestsGetNeedsTip,DubsHygiene.xml,keyed,Set if guests have needs,如果客人有需要就设置
PrivacyChecks,Privacy,PrivacyChecks,DubsHygiene.xml,keyed,Privacy,隐私
PrivacyChecksTip,Colonists care about privacy when bathing or using toilets.,PrivacyChecksTip,DubsHygiene.xml,keyed,Colonists care about privacy when bathing or using toilets.,殖民者在洗澡或使用厕所时关心隐私。
CoolingEfficiency,Cooling efficiency,CoolingEfficiency,DubsHygiene.xml,keyed,Cooling efficiency,冷却效率
CoolingEfficiencyTip,Set if high temperature should affect cooling efficiency like standard AC,CoolingEfficiencyTip,DubsHygiene.xml,keyed,Set if high temperature should affect cooling efficiency like standard AC,设置高温是否会像标准空调一样影响冷却效率
RainIrrigation,Rain irrigation,RainIrrigation,DubsHygiene.xml,keyed,Rain irrigation,雨水灌溉
RainIrrigationTip,Rain will give the same boost as sprinklers. Might reduce game performance.,RainIrrigationTip,DubsHygiene.xml,keyed,Rain will give the same boost as sprinklers. Might reduce game performance.,雨水会产生与洒水装置相同的推动力。可能会降低游戏性能。
DisableNeeds,Toggle needs,DisableNeeds,DubsHygiene.xml,keyed,Toggle needs,切换需求
DisableNeedsTip,Disable needs entirely. Overrides all other settings.,DisableNeedsTip,DubsHygiene.xml,keyed,Disable needs entirely. Overrides all other settings.,完全禁用需求。覆盖所有其他设置。
AllowModdedDrinks,Allow modded drinks,AllowModdedDrinks,DubsHygiene.xml,keyed,Allow modded drinks,允许调制饮料
AllowModdedDrinksTip,"Pawns will also be allowed to drink and pack any modded drinks. VGP and RimCuisine drinks can be used default, others will require modding an extension to the def.",AllowModdedDrinksTip,DubsHygiene.xml,keyed,"Pawns will also be allowed to drink and pack any modded drinks. VGP and RimCuisine drinks can be used default, others will require modding an extension to the def.",典当也将被允许饮用和包装任何改装饮料。 VGP 和 RimCuisine 饮料可以默认使用，其他饮料则需要对 def 进行修改扩展。
AllowDrinkPacking,Pack water bottles,AllowDrinkPacking,DubsHygiene.xml,keyed,Pack water bottles,装水瓶
AllowDrinkPackingTip,"Pawns will automatically pack water bottles into their inventory when they can.\n\nMay not work with some mods, for CE you will need to manually manage your loadout to include water bottles else they will keep dropping them.",AllowDrinkPackingTip,DubsHygiene.xml,keyed,"Pawns will automatically pack water bottles into their inventory when they can.(PH_2)(PH_1)May not work with some mods, for CE you will need to manually manage your loadout to include water bottles else they will keep dropping them.","Pawn 会在可能的情况下自动将水瓶装入其库存中。

可能不适用于某些模组，对于 CE，您需要手动管理装载以包含水瓶，否则它们会不断掉落水瓶。"
NeedsFilter,Needs filter,NeedsFilter,DubsHygiene.xml,keyed,Needs filter,需要过滤器
MainFeatures,Main features,MainFeatures,DubsHygiene.xml,keyed,Main features,主要特点
ExperimentalFeatures,Experimental features,ExperimentalFeatures,DubsHygiene.xml,keyed,Experimental features,实验特点
PetsGetBladder,Pet bladders,PetsGetBladder,DubsHygiene.xml,keyed,Pet bladders,宠物膀胱
PetsGetBladderTip,Enable bladder need on pets. Also adds litter boxes for pets.,PetsGetBladderTip,DubsHygiene.xml,keyed,Enable bladder need on pets. Also adds litter boxes for pets.,满足宠物的膀胱需求。还添加了宠物垃圾箱。
WildAnimalsGetBladder,Wild animal bladders,WildAnimalsGetBladder,DubsHygiene.xml,keyed,Wild animal bladders,野生动物膀胱
WildAnimalsGetBladderTip,Enable bladder need on all wild animals. This could get messy.,WildAnimalsGetBladderTip,DubsHygiene.xml,keyed,Enable bladder need on all wild animals. This could get messy.,满足所有野生动物的膀胱需求。这可能会变得混乱。
ThirstNeed,Thirst need,ThirstNeed,DubsHygiene.xml,keyed,Thirst need,口渴需要
ThirstNeedTip,Enable thirst need on all colonists with bladder need. Adds drinking fountains and water bottles. Requires a restart.,ThirstNeedTip,DubsHygiene.xml,keyed,Enable thirst need on all colonists with bladder need. Adds drinking fountains and water bottles. Requires a restart.,满足所有有膀胱需求的殖民者的口渴需求。添加饮水机和水瓶。需要重新启动。
FertilizerVisible,Fertilizer visible,FertilizerVisible,DubsHygiene.xml,keyed,Fertilizer visible,肥料可见
FertilizerVisibleTip,Set if the fertilizer grid should be visible,FertilizerVisibleTip,DubsHygiene.xml,keyed,Set if the fertilizer grid should be visible,设置肥料网格是否可见
AllowNonHuman,Non-human colonists,AllowNonHuman,DubsHygiene.xml,keyed,Non-human colonists,非人类殖民者
AllowNonHumanTip,Enables needs on non-human colonists. You can disable specific beings with the needs filter.,AllowNonHumanTip,DubsHygiene.xml,keyed,Enables needs on non-human colonists. You can disable specific beings with the needs filter.,满足非人类殖民者的需求。您可以使用需求过滤器禁用特定的存在。
dbh.ExtraFeatures,Extra features,dbh.ExtraFeatures,DubsHygiene.xml,keyed,Extra features,额外功能
DBHLiteMode,Lite Mode (Simplifies the mod),DBHLiteMode,DubsHygiene.xml,keyed,Lite Mode (Simplifies the mod),精简模式（简化模组）
DBHLiteModeTip,"Switch the mod into a simplified mode which removes pipes, water and sewage management, and any buildings and jobs not directly related to hygiene and thirst.\n\nThis will prevent many defs from loading and requires a restart.\n\nIf you are trying to load a save with existing hygiene buildings you may need to save and reload it after activating",DBHLiteModeTip,DubsHygiene.xml,keyed,"Switch the mod into a simplified mode which removes pipes, water and sewage management, and any buildings and jobs not directly related to hygiene and thirst.(PH_4)(PH_3)This will prevent many defs from loading and requires a restart.(PH_2)(PH_1)If you are trying to load a save with existing hygiene buildings you may need to save and reload it after activating","将模组切换为简化模式，移除管道、水和污水管理以及任何与卫生和口渴不直接相关的建筑物和工作。

这将阻止许多定义加载并需要重新启动。

如果您尝试加载现有卫生建筑物的保存，您可能需要在激活后保存并重新加载它"
LiteRequiresRestart,You must restart the game to enable Lite mode\n\nIf you are trying to load a save with existing hygiene buildings you may need to save and reload it after activating to clear errors,LiteRequiresRestart,DubsHygiene.xml,keyed,You must restart the game to enable Lite mode(PH_2)(PH_1)If you are trying to load a save with existing hygiene buildings you may need to save and reload it after activating to clear errors,"您必须重新启动游戏才能启用精简模式

如果您尝试加载现有卫生建筑的保存，您可能需要在激活后保存并重新加载以清除错误"
PassiveWaterCoolersLink,Passive coolers use water,PassiveWaterCoolersLink,DubsHygiene.xml,keyed,Passive coolers use water,被动冷却器使用水
PassiveWaterCoolersLinkTip,"Passive coolers have their wood fueling removed and are instead filled with water, similar to water tubs.",PassiveWaterCoolersLinkTip,DubsHygiene.xml,keyed,"Passive coolers have their wood fueling removed and are instead filled with water, similar to water tubs.",被动式冷却器去掉了木材燃料，取而代之的是充满水，类似于水桶。
sos2int,SoS2 integration,sos2int,DubsHygiene.xml,keyed,SoS2 integration,SoS2 集成
sos2intTip,"Adds water and sewage processing to life support, and adds pipes to ship structures.",sos2intTip,DubsHygiene.xml,keyed,"Adds water and sewage processing to life support, and adds pipes to ship structures.",为生命支持增加水和污水处理，并为船舶结构增加管道。
StockpileWater,Stockpile water x{0},StockpileWater,DubsHygiene.xml,keyed,Stockpile water x(PH_1),储存水 x{0}
HygieneWiki,Bad Hygiene Wiki,HygieneWiki,DubsHygiene.xml,keyed,Bad Hygiene Wiki,不良卫生维基百科
HygieneWikiDesc,Go to the Bad Hygiene Wiki,HygieneWikiDesc,DubsHygiene.xml,keyed,Go to the Bad Hygiene Wiki,前往不良卫生维基百科
SurvivalMode,Survival mode,SurvivalMode,DubsHygiene.xml,keyed,Survival mode,生存模式
SurvivalModeTip,"Limits the default shallow water grid generation to very small patches. Terrain features no longer generate water, and the radius around surface water is reduced.\n\nA new game is not required; works with existing saves.",SurvivalModeTip,DubsHygiene.xml,keyed,"Limits the default shallow water grid generation to very small patches. Terrain features no longer generate water, and the radius around surface water is reduced.(PH_2)(PH_1)A new game is not required; works with existing saves.","将默认的浅水网格生成限制为非常小的补丁。地形特征不再生成水，并且地表水周围的半径减小。

不需要新游戏；与现有保存一起使用。"
HydroponicsLink,Hydroponics,HydroponicsLink,DubsHygiene.xml,keyed,Hydroponics,水培法
HydroponicsLinkTip,"Powered growing buildings like hydroponics have water tanks that require filling from pipes. Plants die from lack of water instead of power, but water tanks only fill when the building is powered.",HydroponicsLinkTip,DubsHygiene.xml,keyed,"Powered growing buildings like hydroponics have water tanks that require filling from pipes. Plants die from lack of water instead of power, but water tanks only fill when the building is powered.",水培等动力生长建筑物的水箱需要通过管道填充。植物会因缺水而不是缺电而死亡，但水箱只有在建筑物通电时才会充满。
ThirstRequiresRestart,A restart is required to add and remove thirst-related items.\n\nRestart now?,ThirstRequiresRestart,DubsHygiene.xml,keyed,A restart is required to add and remove thirst-related items.(PH_2)(PH_1)Restart now?,"需要重新启动才能添加和删除与口渴相关的项目。

立即重新启动吗？"
Hygiene.label,Hygiene,label,DesignationCategoryDef/DesignationCategoryDef.xml,def,Hygiene,卫生
Hygiene.description,Things for colonists' hygiene.,description,DesignationCategoryDef/DesignationCategoryDef.xml,def,Things for colonists' hygiene.,用于殖民者卫生的东西。
Mote_FecalBit.label,mote,label,ThingDef/ThingDef.xml,def,mote,微尘
Washing.label,washing,label,HediffDef/HediffDef.xml,def,washing,洗涤
Washing.labelNoun,washing,labelNoun,HediffDef/HediffDef.xml,def,washing,洗涤
Washing.description,washing,description,HediffDef/HediffDef.xml,def,washing,洗涤
BadHygiene.label,bad hygiene,label,HediffDef/HediffDef.xml,def,bad hygiene,卫生条件差
BadHygiene.description,Bad hygiene will increase risk of disease and impact social interaction.,description,HediffDef/HediffDef.xml,def,Bad hygiene will increase risk of disease and impact social interaction.,不良的卫生习惯会增加患病风险并影响社交互动。
BadHygiene.stages.0.label,moderate,label,HediffDef/HediffDef.xml,def,moderate,缓和
BadHygiene.stages.1.label,severe,label,HediffDef/HediffDef.xml,def,severe,严重
BadHygiene.stages.2.label,extreme,label,HediffDef/HediffDef.xml,def,extreme,极端
Diarrhea.label,diarrhea,label,HediffDef/HediffDef.xml,def,diarrhea,腹泻
Diarrhea.description,"Diarrhea is loose, watery stools. Also known as bowel movements.",description,HediffDef/HediffDef.xml,def,"Diarrhea is loose, watery stools. Also known as bowel movements.",腹泻是稀松的、水样的大便。也称为排便。
Diarrhea.stages.0.label,recovering,label,HediffDef/HediffDef.xml,def,recovering,恢复中
Diarrhea.stages.1.label,major,label,HediffDef/HediffDef.xml,def,major,主要的
Diarrhea.stages.2.label,initial,label,HediffDef/HediffDef.xml,def,initial,最初的
Dysentery.label,dysentery,label,HediffDef/HediffDef.xml,def,dysentery,痢
Dysentery.description,Dysentery is a type of gastroenteritis that results in diarrhea with blood.,description,HediffDef/HediffDef.xml,def,Dysentery is a type of gastroenteritis that results in diarrhea with blood.,痢疾是一种胃肠炎，会导致腹泻血。
Dysentery.stages.0.label,minor,label,HediffDef/HediffDef.xml,def,minor,次要的
Dysentery.stages.1.label,major,label,HediffDef/HediffDef.xml,def,major,主要的
Dysentery.stages.2.label,extreme,label,HediffDef/HediffDef.xml,def,extreme,极端
Cholera.label,cholera,label,HediffDef/HediffDef.xml,def,cholera,霍乱
Cholera.description,"Cholera is an infectious disease that causes severe watery diarrhea, which can lead to dehydration and even death if untreated.",description,HediffDef/HediffDef.xml,def,"Cholera is an infectious disease that causes severe watery diarrhea, which can lead to dehydration and even death if untreated.",霍乱是一种传染病，会导致严重的水样腹泻，如果不及时治疗，可能会导致脱水甚至死亡。
Cholera.stages.0.label,minor,label,HediffDef/HediffDef.xml,def,minor,次要的
Cholera.stages.1.label,major,label,HediffDef/HediffDef.xml,def,major,主要的
Cholera.stages.2.label,extreme,label,HediffDef/HediffDef.xml,def,extreme,极端
Cholera.stages.3.label,extreme,label,HediffDef/HediffDef.xml,def,extreme,极端
DBHDehydration.label,dehydration,label,HediffDef/HediffDef.xml,def,dehydration,脱水
DBHDehydration.description,"Dehydration is a condition that can occur when the loss of body fluids, mostly water, exceeds the amount that is taken in.",description,HediffDef/HediffDef.xml,def,"Dehydration is a condition that can occur when the loss of body fluids, mostly water, exceeds the amount that is taken in.",脱水是当体液（主要是水）的流失量超过摄入量时可能发生的情况。
DBHDehydration.stages.0.label,trivial,label,HediffDef/HediffDef.xml,def,trivial,琐碎的
DBHDehydration.stages.1.label,minor,label,HediffDef/HediffDef.xml,def,minor,次要的
DBHDehydration.stages.2.label,moderate,label,HediffDef/HediffDef.xml,def,moderate,缓和
DBHDehydration.stages.3.label,severe,label,HediffDef/HediffDef.xml,def,severe,严重
DBHDehydration.stages.4.label,extreme,label,HediffDef/HediffDef.xml,def,extreme,极端
BionicBladder.label,bionic bladder,label,HediffDef/HediffDef.xml,def,bionic bladder,仿生膀胱
BionicBladder.labelNoun,a bionic bladder,labelNoun,HediffDef/HediffDef.xml,def,a bionic bladder,仿生膀胱
BionicBladder.description,An installed bionic bladder.,description,HediffDef/HediffDef.xml,def,An installed bionic bladder.,安装好的仿生膀胱。
InstallBionicBladder.label,install bionic bladder,label,RecipeDef/RecipeDef.xml,def,install bionic bladder,安装仿生膀胱
InstallBionicBladder.description,Install a bionic bladder.,description,RecipeDef/RecipeDef.xml,def,Install a bionic bladder.,安装仿生膀胱。
InstallBionicBladder.jobString,Installing bionic bladder.,jobString,RecipeDef/RecipeDef.xml,def,Installing bionic bladder.,安装仿生膀胱。
HygieneEnhancer.label,hygiene enhancer,label,HediffDef/HediffDef.xml,def,hygiene enhancer,卫生促进剂
HygieneEnhancer.labelNoun,a hygiene enhancer,labelNoun,HediffDef/HediffDef.xml,def,a hygiene enhancer,卫生促进剂
HygieneEnhancer.description,An installed hygiene enhancer.,description,HediffDef/HediffDef.xml,def,An installed hygiene enhancer.,安装的卫生增强剂。
InstallHygieneEnhancer.label,install hygiene enhancer,label,RecipeDef/RecipeDef.xml,def,install hygiene enhancer,安装卫生增强剂
InstallHygieneEnhancer.description,Install a hygiene enhancer.,description,RecipeDef/RecipeDef.xml,def,Install a hygiene enhancer.,安装卫生增强剂。
InstallHygieneEnhancer.jobString,Installing hygiene enhancer.,jobString,RecipeDef/RecipeDef.xml,def,Installing hygiene enhancer.,安装卫生增强剂。
TriggerFireSprinkler.reportString,activating TargetA,reportString,JobDef/JobDef.xml,def,activating TargetA,激活目标A
emptySeptictank.reportString,emptying TargetA,reportString,JobDef/JobDef.xml,def,emptying TargetA,清空目标A
emptyLatrine.reportString,emptying TargetA,reportString,JobDef/JobDef.xml,def,emptying TargetA,清空目标A
LoadWashing.reportString,loading TargetA,reportString,JobDef/JobDef.xml,def,loading TargetA,加载目标A
UnloadWashing.reportString,unloading TargetA,reportString,JobDef/JobDef.xml,def,unloading TargetA,卸载目标A
LoadComposter.reportString,filling TargetA,reportString,JobDef/JobDef.xml,def,filling TargetA,填充目标A
UnloadComposter.reportString,taking compost out of TargetA,reportString,JobDef/JobDef.xml,def,taking compost out of TargetA,从 TargetA 中取出堆肥
RemoveSewage.reportString,removing sewage,reportString,JobDef/JobDef.xml,def,removing sewage,清除污水
WatchWashingMachine.reportString,watching the spin cycle,reportString,JobDef/JobDef.xml,def,watching the spin cycle,观察旋转周期
TipOverSewage.reportString,tipping TargetA,reportString,JobDef/JobDef.xml,def,tipping TargetA,小费目标A
DrainWaterTankJob.reportString,draining TargetA,reportString,JobDef/JobDef.xml,def,draining TargetA,排出目标A
PlaceFertilizer.reportString,fertilizing soil,reportString,JobDef/JobDef.xml,def,fertilizing soil,施肥土壤
DBHDrinkFromGround.reportString,drinking water,reportString,JobDef/JobDef.xml,def,drinking water,饮用水
DBHDrinkFromBasin.reportString,drinking water from TargetA,reportString,JobDef/JobDef.xml,def,drinking water from TargetA,TargetA 的饮用水
DBHPackWaterBottle.reportString,filling water bottle from TargetA,reportString,JobDef/JobDef.xml,def,filling water bottle from TargetA,TargetA 的水瓶灌装
DBHStockpileWaterBottles.reportString,stockpiling water from TargetA,reportString,JobDef/JobDef.xml,def,stockpiling water from TargetA,从 TargetA 储存水
DBHAdministerFluids.reportString,bringing water to TargetB,reportString,JobDef/JobDef.xml,def,bringing water to TargetB,给 TargetB 送水
UseToilet.reportString,using the TargetA,reportString,JobDef/JobDef.xml,def,using the TargetA,使用目标A
haveWildPoo.reportString,defecating in the open,reportString,JobDef/JobDef.xml,def,defecating in the open,在露天排便
useWashBucket.reportString,washing with TargetA,reportString,JobDef/JobDef.xml,def,washing with TargetA,用 TargetA 清洗
washAtCell.reportString,washing,reportString,JobDef/JobDef.xml,def,washing,洗涤
takeShower.reportString,showering with TargetA,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,showering with TargetA,与 TargetA 一起洗澡
takeBath.reportString,having a bath,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,having a bath,洗澡
washHands.reportString,washing hands,reportString,JobDef/JobDef.xml,def,washing hands,洗手
washPatient.reportString,washing TargetA,reportString,JobDef/JobDef.xml,def,washing TargetA,洗涤目标A
RefillTub.reportString,refilling wash tub,reportString,JobDef/JobDef.xml,def,refilling wash tub,重新注满洗涤桶
RefillWater.reportString,refilling water,reportString,JobDef/JobDef.xml,def,refilling water,补充水
cleanBedpan.reportString,cleaning up bed pan,reportString,JobDef/JobDef.xml,def,cleaning up bed pan,清理便盆
clearBlockage.reportString,unclogging the blocked TargetA,reportString,JobDef/JobDef.xml,def,unclogging the blocked TargetA,疏通被封锁的TargetA
Hydrotherapy.label,hydrotherapy,label,JoyKindDef/JoyKindDef.xml,def,hydrotherapy,水疗
DBHGoSwimming.reportString,swimming,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,swimming,游泳
UseHotTub.reportString,relaxing,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,relaxing,放松
DBHUseSauna.reportString,using sauna,reportString,DubsBadHygiene.WashingJobDef/DubsBadHygiene.WashingJobDef.xml,def,using sauna,使用桑拿
HygieneRateD.label,Hygiene need rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Hygiene need rate,卫生需求率
HygieneRateD.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
HygieneRateD.options.1.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%,10%
HygieneRateD.options.2.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%,20%
HygieneRateD.options.3.label,30%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,30%,30%
HygieneRateD.options.4.label,40%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40%,40%
HygieneRateD.options.5.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%,50%
HygieneRateD.options.6.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%,60%
HygieneRateD.options.7.label,70%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,70%,70%
HygieneRateD.options.8.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%,80%
HygieneRateD.options.9.label,90%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,90%,90%
HygieneRateD.options.10.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
HygieneRateD.options.11.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%,110%
HygieneRateD.options.12.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%,120%
HygieneRateD.options.13.label,130%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,130%,130%
HygieneRateD.options.14.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%,140%
HygieneRateD.options.15.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%,150%
HygieneRateD.options.16.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
HygieneRateD.options.17.label,300%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,300%,300%
HygieneRateD.options.18.label,500%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,500%,500%
HygieneRateD.options.19.label,1000%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,1000%,1000%
BladderRateD.label,Bladder need rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Bladder need rate,膀胱需要率
BladderRateD.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
BladderRateD.options.1.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%,10%
BladderRateD.options.2.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%,20%
BladderRateD.options.3.label,30%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,30%,30%
BladderRateD.options.4.label,40%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40%,40%
BladderRateD.options.5.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%,50%
BladderRateD.options.6.label,60%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,60%,60%
BladderRateD.options.7.label,70%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,70%,70%
BladderRateD.options.8.label,80%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,80%,80%
BladderRateD.options.9.label,90%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,90%,90%
BladderRateD.options.10.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
BladderRateD.options.11.label,110%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,110%,110%
BladderRateD.options.12.label,120%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,120%,120%
BladderRateD.options.13.label,130%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,130%,130%
BladderRateD.options.14.label,140%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,140%,140%
BladderRateD.options.15.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%,150%
BladderRateD.options.16.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
BladderRateD.options.17.label,300%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,300%,300%
BladderRateD.options.18.label,500%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,500%,500%
BladderRateD.options.19.label,1000%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,1000%,1000%
FlushSize.label,Flush size,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Flush size,齐平尺寸
FlushSize.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
FlushSize.options.1.label,25%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,25%,25%
FlushSize.options.2.label,50%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,50%,50%
FlushSize.options.3.label,100%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,100%,100%
FlushSize.options.4.label,150%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,150%,150%
FlushSize.options.5.label,200%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,200%,200%
FlushSize.options.6.label,250%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,250%,250%
ThirstRateD.label,Thirst need rate,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Thirst need rate,口渴需要率
ThirstRateD.options.0.label,Cheat,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,Cheat,欺骗
ThirstRateD.options.1.label,10%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,10%,10%
ThirstRateD.options.2.label,20%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,20%,20%
ThirstRateD.options.3.label,30%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,30%,30%
ThirstRateD.options.4.label,40%,label,DubsBadHygiene.DubsModOptions/DubsBadHygiene.DubsModOptions.xml,def,40%,40%
