key,text,tag,file,type
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.13,r_logentry(INITIATOR_opinion>=0)->[good_opinion],li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.14,good_opinion(INITIATOR_construction_level<4)->[good_opinion_unskilled],li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.15,"good_opinion_unskilled(RECIPIENT_construction_level<4)->Let's hope it won't happen again, [recipient] — it's [annoying].",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.16,"good_opinion_unskilled(RECIPIENT_construction_level>=4)->Don't worry, [recipient] — I'm sure you won't let this happen again.",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.17,good_opinion(INITIATOR_construction_level>=4)->[good_opinion_skilled],li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.18,"good_opinion_skilled(RECIPIENT_construction_level<4)->I had planned to build a bed for you, but I got distracted. Sorry, [recipient] — it won't happen again.",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.19,good_opinion_skilled(RECIPIENT_construction_level>=4)->You're right [recipient] — we could have built a bed for you. We won't let this happen again.,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.20,annoying->bad,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.21,annoying->irritating,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.22,annoying->infuriating,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.23,annoying->maddening,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.24,annoying->bothersome,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.25,annoying->unacceptable,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.26,annoying->not nice,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOnGround.logRulesInitiator.rulesStrings.27,annoying->unpleasant,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.label,slept outside,label,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->[bad_opinion],li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.1,bad_opinion(INITIATOR_construction_level<4)->[bad_opinion_unskilled],li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.2,bad_opinion_unskilled(RECIPIENT_construction_level<4)->...,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.3,"bad_opinion_unskilled(RECIPIENT_construction_level>=4)->Yes you could have, [recipient] — now, try to be more useful in the future!",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.4,bad_opinion(INITIATOR_construction_level>=4)->[bad_opinion_skilled],li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.5,"bad_opinion_skilled(RECIPIENT_construction_level<4)->And I hope you [shut_up], [recipient].",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.6,shut_up->shut up,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.7,shut_up->stop nagging me,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.8,shut_up->stop bothering me,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.9,shut_up->just shut up,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.10,"bad_opinion_skilled(RECIPIENT_construction_level>=4)->Hey, [recipient] — you need a roofed room, you build one yourself. I've got more important things to do.",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.11,r_logentry(INITIATOR_opinion>=0)->[good_opinion],li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.12,good_opinion(INITIATOR_construction_level<4)->[good_opinion_unskilled],li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.13,"good_opinion_unskilled(RECIPIENT_construction_level<4)->Let's hope it won't happen again, [recipient] — it's [annoying].",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.14,"good_opinion_unskilled(RECIPIENT_construction_level>=4)->Don't worry, [recipient] — I'm sure you won't let this happen again.",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.15,good_opinion(INITIATOR_construction_level>=4)->[good_opinion_skilled],li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.16,"good_opinion_skilled(RECIPIENT_construction_level<4)->I had planned to build a roofed room for you, but I got distracted. Sorry, [recipient] — it won't happen again.",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.17,"good_opinion_skilled(RECIPIENT_construction_level>=4)->You're right, [recipient] — we could have built a roofed room for you. We won't let this happen again.",li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.18,annoying->bad,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.19,annoying->irritating,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.20,annoying->infuriating,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.21,annoying->maddening,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.22,annoying->bothersome,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.23,annoying->unacceptable,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.24,annoying->not nice,li,InteractionDef/InteractionDef.xml,def
ReactToThought_SleptOutside.logRulesInitiator.rulesStrings.25,annoying->unpleasant,li,InteractionDef/InteractionDef.xml,def
ReactToThought_UndergrounderOutdoors.label,undergrounder outdoors,label,InteractionDef/InteractionDef.xml,def
ReactToThought_UndergrounderOutdoors.logRulesInitiator.rulesStrings.0,"r_logentry(INITIATOR_opinion<0)->Go back inside then, [recipient] — at least I won't hear your pitiful whining anymore!",li,InteractionDef/InteractionDef.xml,def
ReactToThought_UndergrounderOutdoors.logRulesInitiator.rulesStrings.1,"r_logentry(INITIATOR_opinion<0)->Then why don't you go crawl into a cave and stay there, [RECIPIENT_nameDef]?",li,InteractionDef/InteractionDef.xml,def
ReactToThought_UndergrounderOutdoors.logRulesInitiator.rulesStrings.2,r_logentry(INITIATOR_opinion>=0)->[good_opinion],li,InteractionDef/InteractionDef.xml,def
ReactToThought_UndergrounderOutdoors.logRulesInitiator.rulesStrings.3,"good_opinion->I know, [recipient] — but some vital tasks must be performed outdoors. We can't change that, unfortunately...",li,InteractionDef/InteractionDef.xml,def
ReactToThought_UndergrounderOutdoors.logRulesInitiator.rulesStrings.4,"good_opinion->I know, [recipient] — maybe we could try and plan for you to run indoors tasks only.",li,InteractionDef/InteractionDef.xml,def
ReactToThought_UndergrounderOutdoors.logRulesInitiator.rulesStrings.5,"good_opinion->I'm sorry, [recipient] — I hope you can go work indoors soon.",li,InteractionDef/InteractionDef.xml,def
WhatsUp.label,what's up,label,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.1,r_logentry(INITIATOR_opinion>=0)->[good_opinion],li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.2,"good_opinion(INITIATOR_thoughtDefName==DeadMansApparel,priority=1)->[deadmans_apparel]",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.3,"deadmans_apparel(INITIATOR_trait==bloodlust,priority=1)->I am wearing apparel that someone died in — and that's perfectly fine by me.",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.4,deadmans_apparel->[deadmans_apparel1] [deadmans_apparel2],li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.5,deadmans_apparel1->I am wearing apparel that someone died in.,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.6,deadmans_apparel1->Someone died in the apparel I'm wearing.,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.7,deadmans_apparel1->Some of my apparel was worn by someone as they died.,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.8,deadmans_apparel2->It creeps me out and feels dirty!,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.9,deadmans_apparel2->I feel [intensifier]unclean...,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.10,deadmans_apparel2->It makes me feel [intensifier]uncomfortable — I don't like it.,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.11,"good_opinion(INITIATOR_thoughtDefName==MoodOffsetSanguine,priority=1)->[sanguine_optimist]",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.12,"good_opinion(INITIATOR_thoughtDefName==MoodOffsetOptimist,priority=1)->[sanguine_optimist]",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.13,sanguine_optimist(INITIATOR_mood>=0.4)->Everything's just fine — and I'm certain it'll get even better!,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.14,"sanguine_optimist(INITIATOR_mood<0.4)->Despite my recent troubles, I'm sure things will quickly improve!",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.15,"sanguine_optimist(INITIATOR_mood<0.4)->I'm not doing so well right now, but tomorrow's another day!",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.16,"sanguine_optimist(INITIATOR_mood<0.2)->Thanks for checking on me, [recipient]. It's really hard, but I know I'll get through it.",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.17,"good_opinion(INITIATOR_thoughtDefName==MoodOffsetPessimist,priority=1)->[depressive_pessimist]",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.18,"good_opinion(INITIATOR_thoughtDefName==MoodOffsetDepressive,priority=1)->[depressive_pessimist]",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.19,depressive_pessimist(INITIATOR_mood>=0.4)->I've recently had some happy moments — but I'm sure it's just a fleeting illusion...,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.20,depressive_pessimist(INITIATOR_mood>=0.4)->I'm... good...,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.21,"depressive_pessimist(INITIATOR_mood<0.4)->Just when I believe life can't get worse, it promptly proves me wrong!",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.22,depressive_pessimist(INITIATOR_mood<0.4)->Nothing...,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.23,"good_opinion(INITIATOR_thoughtDefName==MoodOffsetTorturedArtist,priority=1)->[tortured_artist]",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.24,tortured_artist(INITIATOR_mood>=0.4)->I almost had it... almost... then suddenly my artistic vision faded... lost...,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.25,tortured_artist(INITIATOR_mood<0.4)->I'm in pain — a [pain_adj] pain you shall never be able to feel the way I do.,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.26,tortured_artist(INITIATOR_mood<0.4)->If only I were able to express the [pain_adj] pain I feel. But I don't think anyone can really understand.,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.27,"good_opinion(INITIATOR_thoughtDefName==GotSomeLovin,priority=1)->[gotsomelovin]",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.28,"gotsomelovin->Well, [recipient]... Let's say that not being single has its advantages... *wink*",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.29,"gotsomelovin(INITIATOR_opinion>=50)->There's nothing like a good tumble between the sheets to lift the mood, [recipient]!",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.30,"good_opinion(INITIATOR_thoughtDefName==ReleasedHealthyPrisoner,priority=1)->[released_prisoner]",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.31,released_prisoner(INITIATOR_faction==PlayerColony)->We released a [prisoner] — [comment],li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.32,released_prisoner(INITIATOR_faction==PlayerTribe)->We released a [prisoner] — [comment],li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.33,"released_prisoner(INITIATOR_faction!=PlayerColony,INITIATOR_faction!=PlayerTribe)->They released a [prisoner] — [comment]",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.34,comment->I think it was the right thing to do.,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.35,comment->I'm [intensifier]glad to see it.,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.36,comment->I hope they're enjoying their freedom.,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.37,"comment(INITIATOR_trait==kind,priority=2)->poor thing! It was the best thing to do.",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.38,"comment(INITIATOR_trait==cannibal,priority=1)->what a waste of resources!",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.39,"comment(INITIATOR_trait==bloodlust,priority=1)->what a waste of resources!",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.40,"good_opinion(INITIATOR_thoughtDefName==ThoughtWorker_RoyalTitleApparelMinQualityNotMet,priority=1)->[INITIATOR_royalTitle0Indef] like me should wear higher quality apparel!",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.41,"good_opinion(INITIATOR_thoughtDefName==ThoughtWorker_RoyalTitleApparelRequirementNotMet,priority=1)->Every [INITIATOR_royalTitle0] in [INITIATOR_bestRoyalTitleFaction] wears a specific traditional outfit — I should try to get mine too.",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.42,good_opinion->[INITIATOR_thoughtText],li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.43,"pain_adj->spiritual, higher",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.44,"pain_adj->heinous, abyssal",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.45,"pain_adj->quantic, cosmic",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.46,"pain_adj->sculpted, bleeding",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.47,"pain_adj->deafening, silent",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.48,"pain_adj->tangible, solid",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.49,"pain_adj->blinding, searing",li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.50,prisoner->prisoner,li,InteractionDef/InteractionDef.xml,def
WhatsUp.logRulesInitiator.rulesStrings.51,prisoner->captive,li,InteractionDef/InteractionDef.xml,def
StuckIndoors.label,weather — stuck indoors,label,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.0,"r_logentry(INITIATOR_opinion>=0,INITIATOR_trait==undergrounder,priority=2)->[i_undergrounder]",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.1,"i_undergrounder(RECIPIENT_trait==undergrounder,priority=1)->I totally agree with you, [recipient]!",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.2,"i_undergrounder->I don't really care about what's the weather like out there, [recipient]...",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.3,"r_logentry(INITIATOR_opinion>=0,INITIATOR_thoughtDefName==NeedOutdoors,priority=1)->Me too, [recipient].",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.4,r_logentry(INITIATOR_opinion>=0)->I can tell you — we're having a [weather].,li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.5,"weather(WEATHER==clear,priority=1)->[dayperiod_adj] [DAYPERIOD]",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.6,dayperiod_adj(DAYPERIOD==morning)->sunny,li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.7,dayperiod_adj(DAYPERIOD==afternoon)->sunny,li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.8,dayperiod_adj(DAYPERIOD==evening)->starry,li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.9,dayperiod_adj(DAYPERIOD==night)->starry,li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.10,"weather(WEATHER==fog,priority=1)->foggy [DAYPERIOD]",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.11,"weather(WEATHER==rain,priority=1)->rainy [DAYPERIOD]",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.12,"weather(WEATHER==foggy rain,priority=1)->foggy and rainy [DAYPERIOD]",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.13,"weather(WEATHER==hard snow,priority=1)->snowstorm",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.14,"weather(WEATHER==gentle snow,priority=1)->snowy [DAYPERIOD]",li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.15,weather->[WEATHER],li,InteractionDef/InteractionDef.xml,def
StuckIndoors.logRulesInitiator.rulesStrings.16,r_logentry(INITIATOR_opinion<0)->...,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.label,clear weather — good temp — not entombed,label,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.1,r_logentry(INITIATOR_opinion>=0)->[good_opinion],li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.2,"good_opinion(INITIATOR_trait==undergrounder,OUTDOORS==No,priority=2)->[i_undergrounder]",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.3,"i_undergrounder->I don't really care about what's the weather like out there, [recipient]...",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.4,"good_opinion(INITIATOR_thoughtDefName==NeedOutdoors,priority=1)->I wish I had a chance to go outside and see it for myself!",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.5,"good_opinion->[yes], [recipient]. [outside_inside]",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.6,outside_inside(OUTDOORS==Yes)->[temperature],li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.7,"temperature(TEMPERATURE>30,TEMPERATURE<=44)->It's a very hot [DAYPERIOD], but it's still enjoyable.",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.8,"temperature(TEMPERATURE>26,TEMPERATURE<=30)->A warm, clear [DAYPERIOD] is a blessing!",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.9,"temperature(TEMPERATURE>=16,TEMPERATURE<=26)->Not too hot, not too cold — a perfect [DAYPERIOD]!",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.10,"temperature(TEMPERATURE>5,TEMPERATURE<16)->A bit chilly, but a [nice] [DAYPERIOD] still.",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.11,"temperature(TEMPERATURE>=0,TEMPERATURE<=5)->But this cold is almost numbing[plants1]",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.12,"temperature(TEMPERATURE>=-10,TEMPERATURE<0)->But it's freezing[plants2]",li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.13,plants1(INITIATOR_plants_level<5)->!,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.14,plants2(INITIATOR_plants_level<5)->!,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.15,plants1(INITIATOR_plants_level>=5)-> — and plants in the open will grow much slower.,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.16,plants2(INITIATOR_plants_level>=5)-> — and plants in the open might even freeze and die!,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.17,outside_inside(OUTDOORS==No)->[outside],li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.18,outside->It certainly helps to have such a [nice] weather!,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.19,outside->This [nice] weather is good for us!,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.20,nice->nice,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.21,nice->good,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.22,nice->pleasant,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.23,nice->wonderful,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.24,nice->fair,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.25,nice->fine,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.26,yes->yes,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.27,yes->you're right,li,InteractionDef/InteractionDef.xml,def
WeatherClearGoodtempNotEntombed.logRulesInitiator.rulesStrings.28,yes->I agree with you,li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.label,fog — good temp — not entombed,label,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.0,r_logentry(INITIATOR_opinion<0)->...,li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.1,r_logentry->[good_opinion],li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.2,good_opinion(DAYPERIOD==morning)->At least the sunlight helps a little.,li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.3,"good_opinion(DAYPERIOD==morning)->With some luck, daylight should soon get rid of this fog.",li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.4,good_opinion(DAYPERIOD==afternoon)->Let's hope this fog ends before evening — it really makes it difficult to see things.,li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.5,good_opinion(DAYPERIOD==evening)->Foggy evenings are perfect for trouble — [inside_outside].,li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.6,good_opinion(DAYPERIOD==night)->Foggy nights are perfect for trouble — [inside_outside].,li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.7,good_opinion(INITIATOR_trait==pyromaniac)->I heard that bonfires help to dissipate fog.,li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.8,inside_outside(OUTDOORS==Yes)->maybe we should get inside,li,InteractionDef/InteractionDef.xml,def
WeatherFogGoodtempNotEntombed.logRulesInitiator.rulesStrings.9,inside_outside(OUTDOORS==No)->maybe we should stay inside,li,InteractionDef/InteractionDef.xml,def
WeatherFogToosmart.label,fog — too smart,label,InteractionDef/InteractionDef.xml,def
WeatherFogToosmart.logRulesInitiator.rulesStrings.0,"r_logentry(INITIATOR_trait==too smart)->Correct, yet I do believe you wouldn't be able to determine its type. Well, I can: it's a [fog_type] fog.",li,InteractionDef/InteractionDef.xml,def
WeatherFogToosmart.logRulesInitiator.rulesStrings.1,fog_type(DAYPERIOD==evening)->radiation,li,InteractionDef/InteractionDef.xml,def
WeatherFogToosmart.logRulesInitiator.rulesStrings.2,fog_type(DAYPERIOD==night)->ground,li,InteractionDef/InteractionDef.xml,def
WeatherFogToosmart.logRulesInitiator.rulesStrings.3,fog_type->freezing,li,InteractionDef/InteractionDef.xml,def
WeatherFogToosmart.logRulesInitiator.rulesStrings.4,fog_type->frontal,li,InteractionDef/InteractionDef.xml,def
WeatherFogToosmart.logRulesInitiator.rulesStrings.5,r_logentry(INITIATOR_intellectual_level>=10)->That is indeed a correct definition for fog.,li,InteractionDef/InteractionDef.xml,def
WeatherFogToosmart.logRulesInitiator.rulesStrings.6,"r_logentry(INITIATOR_intellectual_level>=5,INITIATOR_intellectual_level<10)->Mmm... yes, you are correct.",li,InteractionDef/InteractionDef.xml,def
WeatherFogToosmart.logRulesInitiator.rulesStrings.7,r_logentry(INITIATOR_intellectual_level<5)->Err... what was that again?,li,InteractionDef/InteractionDef.xml,def
