key,text,tag,file,type,protected_text
AM.AMSettings.Settings.MaxLassoMass.Desc,"The maximum mass that a pawn can have in order for it to be lassoed. The mass is measured in kilograms. You can check the mass of pawns in their Stat sheet.
Set to zero to disable the mass limit.",AM.AMSettings.Settings.MaxLassoMass.Desc,Keys.xml,keyed,The maximum mass that a (PH_2) can have in order for it to be lassoed. The mass is measured in kilograms. You can check the mass of pawns in their Stat sheet.(PH_1)Set to zero to disable the mass limit.
AM.AMSettings.Settings.MaxLassoBodySize,Max Pawn Size,AM.AMSettings.Settings.MaxLassoBodySize,Keys.xml,keyed,Max Pawn Size
AM.AMSettings.Settings.MaxLassoBodySize.Desc,"The maximum 'body size' that a pawn can have in order for it to be lassoed.
For reference, here are some example body sizes:
• Chicken: 0.3
• Human: 1
• Boomalope: 2
• Warg: 3
• Thrumbo: 4


Set to zero to disable the body size limit.",AM.AMSettings.Settings.MaxLassoBodySize.Desc,Keys.xml,keyed,"The maximum 'body size' that a (PH_10) can have in order for it to be lassoed.(PH_9)For reference, here are some example body sizes:(PH_8)• Chicken: 0.3(PH_7)• Human: 1(PH_6)• Boomalope: 2(PH_5)• Warg: 3(PH_4)• Thrumbo: 4(PH_3)(PH_2)(PH_1)Set to zero to disable the body size limit."
AM.AMSettings.Settings.GrappleSpeed,Lasso Travel Speed,AM.AMSettings.Settings.GrappleSpeed,Keys.xml,keyed,Lasso Travel Speed
AM.AMSettings.Settings.GrappleSpeed.Desc,"Adjusts the speed <b>(not cooldown)</b> of lassos, making it faster or slower to ensnare and pull in an enemy.
Higher values make the lasso faster.
Affects all pawns.",AM.AMSettings.Settings.GrappleSpeed.Desc,Keys.xml,keyed,"Adjusts the speed (PH_4)(not cooldown)(PH_3) of lassos, making it faster or slower to ensnare and pull in an enemy.(PH_2)Higher values make the lasso faster.(PH_1)Affects all pawns."
AM.AMSettings.Settings.MaxFillPctForLasso,Max Building Fill For Lasso Drag,AM.AMSettings.Settings.MaxFillPctForLasso,Keys.xml,keyed,Max Building Fill For Lasso Drag
AM.AMSettings.Settings.MaxFillPctForLasso.Desc,"The maximum 'fill' percentage of a building that a pawn can be dragged through by a lasso.
Lower values mean that pawns can <b>not</b> be dragged through/over partial cover such as sand bags or embrasures. A value of 100% means that the lasso can pull pawns though/over anything except completely solid walls and buildings.",AM.AMSettings.Settings.MaxFillPctForLasso.Desc,Keys.xml,keyed,The maximum 'fill' percentage of a building that a (PH_4) can be dragged through by a lasso.(PH_3)Lower values mean that pawns can (PH_2)not(PH_1) be dragged through/over partial cover such as sand bags or embrasures. A value of 100% means that the lasso can pull pawns though/over anything except completely solid walls and buildings.
AM.AMSettings.Settings.Header.Executions___Duels,Executions & Duels,AM.AMSettings.Settings.Header.Executions___Duels,Keys.xml,keyed,Executions & Duels
AM.AMSettings.Settings.EnableExecutions,Enable Executions,AM.AMSettings.Settings.EnableExecutions,Keys.xml,keyed,Enable Executions
AM.AMSettings.Settings.EnableExecutions.Desc,"Entirely enables or disables the execution system. Disabling this means that no pawns will ever be able to do executions, and the option is removed from the UI.",AM.AMSettings.Settings.EnableExecutions.Desc,Keys.xml,keyed,"Entirely enables or disables the execution system. Disabling this means that no pawns will ever be able to do executions, and the option is removed from the UI."
AM.AMSettings.Settings.AutoExecute,Auto Execute,AM.AMSettings.Settings.AutoExecute,Keys.xml,keyed,Auto Execute
AM.AMSettings.Settings.AutoExecute.Desc,"If true, your pawns will automatically execute enemy pawns in combat, without your input.
This may include opportunistically using their grappling hooks if the Auto Grapple setting is enabled.

This only changes the <b>default</b> setting. It can also be configured on a per-pawn basis.",AM.AMSettings.Settings.AutoExecute.Desc,Keys.xml,keyed,"If true, your pawns will automatically execute enemy pawns in combat, without your input.(PH_6)This may include opportunistically using their grappling hooks if the Auto Grapple setting is enabled.(PH_5)(PH_4)This only changes the (PH_3)default(PH_2) setting. It can also be configured on a per-(PH_1) basis."
AM.AMSettings.Settings.EnemiesCanExecute,Enemies Can Perform Executions,AM.AMSettings.Settings.EnemiesCanExecute,Keys.xml,keyed,Enemies Can Perform Executions
AM.AMSettings.Settings.EnemiesCanExecute.Desc,Can enemies perform execution animations?,AM.AMSettings.Settings.EnemiesCanExecute.Desc,Keys.xml,keyed,Can enemies perform execution animations?
AM.AMSettings.Settings.ExecuteAttemptMTBSeconds,Automatic Execution Average Interval (Friendly),AM.AMSettings.Settings.ExecuteAttemptMTBSeconds,Keys.xml,keyed,Automatic Execution Average Interval (Friendly)
AM.AMSettings.Settings.ExecuteAttemptMTBSeconds.Desc,"This is the average time, in seconds, at which friendly pawns will attempt to start an execution animation on the enemy they are currently fighting.
For example, if this is set to 5 and your pawn is fighting in melee, an execution animation will be triggered on average after 5 seconds.
This does not affect execution cooldown, which is a pawn-specific stat.

Lower values can greatly impact performance on populated maps.",AM.AMSettings.Settings.ExecuteAttemptMTBSeconds.Desc,Keys.xml,keyed,"This is the average time, in seconds, at which friendly pawns will attempt to start an execution animation on the enemy they are currently fighting.(PH_6)For example, if this is set to 5 and your (PH_5) is fighting in melee, an execution animation will be triggered on average after 5 seconds.(PH_4)This does not affect execution cooldown, which is a (PH_3)-specific stat.(PH_2)(PH_1)Lower values can greatly impact performance on populated maps."
AM.AMSettings.Settings.ExecuteAttemptMTBSecondsEnemy,Automatic Execution Average Interval (Enemy),AM.AMSettings.Settings.ExecuteAttemptMTBSecondsEnemy,Keys.xml,keyed,Automatic Execution Average Interval (Enemy)
AM.AMSettings.Settings.ExecuteAttemptMTBSecondsEnemy.Desc,"This is the average time, in seconds, at which enemy pawns will attempt to start an execution animation on the target they are currently fighting.
For example, if this is set to 5 and an enemy is fighting in melee, an execution animation will be triggered on average after 5 seconds.
This does not affect execution cooldown, which is a pawn-specific stat.

Lower values can greatly impact performance on populated maps.",AM.AMSettings.Settings.ExecuteAttemptMTBSecondsEnemy.Desc,Keys.xml,keyed,"This is the average time, in seconds, at which enemy pawns will attempt to start an execution animation on the target they are currently fighting.(PH_5)For example, if this is set to 5 and an enemy is fighting in melee, an execution animation will be triggered on average after 5 seconds.(PH_4)This does not affect execution cooldown, which is a (PH_3)-specific stat.(PH_2)(PH_1)Lower values can greatly impact performance on populated maps."
AM.AMSettings.Settings.AnimalsCanBeExecuted,Animals Can Be Executed,AM.AMSettings.Settings.AnimalsCanBeExecuted,Keys.xml,keyed,Animals Can Be Executed
AM.AMSettings.Settings.AnimalsCanBeExecuted.Desc,"Allows animals to be executed.
You are a bad person if you enable this.",AM.AMSettings.Settings.AnimalsCanBeExecuted.Desc,Keys.xml,keyed,Allows animals to be executed.(PH_1)You are a bad person if you enable this.
AM.AMSettings.Settings.ExecutionLethalityModifier,Execution Lethality Modifier,AM.AMSettings.Settings.ExecutionLethalityModifier,Keys.xml,keyed,Execution Lethality Modifier
AM.AMSettings.Settings.ExecutionLethalityModifier.Desc,A general modifier on the lethality of execution animations. Higher values make executions more lethal. Affects all pawns.,AM.AMSettings.Settings.ExecutionLethalityModifier.Desc,Keys.xml,keyed,A general modifier on the lethality of execution animations. Higher values make executions more lethal. Affects all pawns.
AM.AMSettings.Settings.ExecutionsOnFriendliesAreNotLethal,Executions Are Non Lethal On Friendlies,AM.AMSettings.Settings.ExecutionsOnFriendliesAreNotLethal,Keys.xml,keyed,Executions Are Non Lethal On Friendlies
AM.AMSettings.Settings.ExecutionsOnFriendliesAreNotLethal.Desc,"If enabled, execution animations on friendly pawns are always non-lethal regardless of other settings.
Prisoners and slaves are considered friendly.

Useful when trying to stop a mental break or prisoner uprising without causing a bloodbath.",AM.AMSettings.Settings.ExecutionsOnFriendliesAreNotLethal.Desc,Keys.xml,keyed,"If enabled, execution animations on friendly pawns are always non-lethal regardless of other settings.(PH_3)Prisoners and slaves are considered friendly.(PH_2)(PH_1)Useful when trying to stop a mental break or prisoner uprising without causing a bloodbath."
AM.AMSettings.Settings.ExecutionArmorCoefficient,Execution Armor Strength,AM.AMSettings.Settings.ExecutionArmorCoefficient,Keys.xml,keyed,Execution Armor Strength
AM.AMSettings.Settings.ExecutionArmorCoefficient.Desc,"A multiplier on the effectiveness of armor when calculating execution animation outcome.
Lower values decrease the effect of armor on the outcome, higher values increase the strength of armor.
Set to 0% to make armor be ignored.",AM.AMSettings.Settings.ExecutionArmorCoefficient.Desc,Keys.xml,keyed,"A multiplier on the effectiveness of armor when calculating execution animation outcome.(PH_2)Lower values decrease the effect of armor on the outcome, higher values increase the strength of armor.(PH_1)Set to 0% to make armor be ignored."
AM.AMSettings.Settings.ExecutionsCanDestroyBodyParts,Executions Can Destroy Body Parts,AM.AMSettings.Settings.ExecutionsCanDestroyBodyParts,Keys.xml,keyed,Executions Can Destroy Body Parts
AM.AMSettings.Settings.ExecutionsCanDestroyBodyParts.Desc,"If true, executions can destroy specific vital body parts, such as the heart or head.
If false, the pawn is simply killed by 'magic' (no specific part takes damage)
Note: if disabled, combat log generation does not work properly for the execution, and will give a default message: ""<i>name was killed.</i>""",AM.AMSettings.Settings.ExecutionsCanDestroyBodyParts.Desc,Keys.xml,keyed,"If true, executions can destroy specific vital body parts, such as the heart or head.(PH_5)If false, the (PH_4) is simply killed by 'magic' (no specific part takes damage)(PH_3)Note: if disabled, combat log generation does not work properly for the execution, and will give a default message: ""(PH_2)name was killed.(PH_1)"""
AM.AMSettings.Settings.MeleeSkillExecCooldownFactor,Amount Skill Affects Execution Cooldown,AM.AMSettings.Settings.MeleeSkillExecCooldownFactor,Keys.xml,keyed,Amount Skill Affects Execution Cooldown
AM.AMSettings.Settings.MeleeSkillExecCooldownFactor.Desc,"The amount that melee skill affects execution cooldown time.
Higher melee skill means lower cooldown, changing this value increases or decreases the effect of melee skill.
Set to 0% to disable melee skill as a factor.

Note: only affects friendly pawns.",AM.AMSettings.Settings.MeleeSkillExecCooldownFactor.Desc,Keys.xml,keyed,"The amount that melee skill affects execution cooldown time.(PH_4)Higher melee skill means lower cooldown, changing this value increases or decreases the effect of melee skill.(PH_3)Set to 0% to disable melee skill as a factor.(PH_2)(PH_1)Note: only affects friendly pawns."
AM.AMSettings.Settings.FriendlyExecCooldownFactor,Execution Cooldown Factor (Friendly),AM.AMSettings.Settings.FriendlyExecCooldownFactor,Keys.xml,keyed,Execution Cooldown Factor (Friendly)
AM.AMSettings.Settings.FriendlyExecCooldownFactor.Desc,This adjust the execution cooldown time for friendly pawns. Lower values decrease the cooldown. You can see the final cooldown time in the pawn's stats.,AM.AMSettings.Settings.FriendlyExecCooldownFactor.Desc,Keys.xml,keyed,This adjust the execution cooldown time for friendly pawns. Lower values decrease the cooldown. You can see the final cooldown time in the (PH_1)'s stats.
AM.AMSettings.Settings.EnemyExecCooldownFactor,Execution Cooldown Factor (Enemy),AM.AMSettings.Settings.EnemyExecCooldownFactor,Keys.xml,keyed,Execution Cooldown Factor (Enemy)
AM.AMSettings.Settings.EnemyExecCooldownFactor.Desc,This adjust the execution cooldown time for hostile pawns. Lower values decrease the cooldown. You can see the final cooldown time in the pawn's stats.,AM.AMSettings.Settings.EnemyExecCooldownFactor.Desc,Keys.xml,keyed,This adjust the execution cooldown time for hostile pawns. Lower values decrease the cooldown. You can see the final cooldown time in the (PH_1)'s stats.
AM.AMSettings.Settings.MinDuelDuration,Min Duel Duration,AM.AMSettings.Settings.MinDuelDuration,Keys.xml,keyed,Min Duel Duration
AM.AMSettings.Settings.MinDuelDuration.Desc,"The minimum number of attacks in a duel. Just affects the duration of the animation, has no impact on the outcome of the duel.",AM.AMSettings.Settings.MinDuelDuration.Desc,Keys.xml,keyed,"The minimum number of attacks in a duel. Just affects the duration of the animation, has no impact on the outcome of the duel."
AM.AMSettings.Settings.MaxDuelDuration,Max Duel Duration,AM.AMSettings.Settings.MaxDuelDuration,Keys.xml,keyed,Max Duel Duration
AM.AMSettings.Settings.MaxDuelDuration.Desc,"The maximum number of attacks in a duel. Just affects the duration of the animation, has no impact on the outcome of the duel.",AM.AMSettings.Settings.MaxDuelDuration.Desc,Keys.xml,keyed,"The maximum number of attacks in a duel. Just affects the duration of the animation, has no impact on the outcome of the duel."
AM.AMSettings.Settings.FriendlyDuelCooldown,Friendly Duel Cooldown,AM.AMSettings.Settings.FriendlyDuelCooldown,Keys.xml,keyed,Friendly Duel Cooldown
AM.AMSettings.Settings.FriendlyDuelCooldown.Desc,"The cooldown time, in seconds, after a friendly duel where a friendly duel cannot be started again.",AM.AMSettings.Settings.FriendlyDuelCooldown.Desc,Keys.xml,keyed,"The cooldown time, in seconds, after a friendly duel where a friendly duel cannot be started again."
AM.AMSettings.Settings.Header.Visuals,Visuals,AM.AMSettings.Settings.Header.Visuals,Keys.xml,keyed,Visuals
AM.AMSettings.Settings.ShowHands,Show Hands,AM.AMSettings.Settings.ShowHands,Keys.xml,keyed,Show Hands
AM.AMSettings.Settings.ShowHands.Desc,Should pawn hands be displayed holding melee weapons?,AM.AMSettings.Settings.ShowHands.Desc,Keys.xml,keyed,Should (PH_1) hands be displayed holding melee weapons?
AM.AMSettings.Settings.Gore_DamageEffect,Damage Effect,AM.AMSettings.Settings.Gore_DamageEffect,Keys.xml,keyed,Damage Effect
AM.AMSettings.Settings.Gore_DamageEffect.Desc,"Enable or disable the damage affect in animations.
The damage effect is normally a small, temporary puff of blood.",AM.AMSettings.Settings.Gore_DamageEffect.Desc,Keys.xml,keyed,"Enable or disable the damage affect in animations.(PH_1)The damage effect is normally a small, temporary puff of blood."
AM.AMSettings.Settings.Gore_FloorBlood,Blood (filth),AM.AMSettings.Settings.Gore_FloorBlood,Keys.xml,keyed,Blood (filth)
AM.AMSettings.Settings.Gore_FloorBlood.Desc,"Enable or disable the spawning of blood in animations.
The blood is filth that must be cleaned up. Includes modded blood and mechanoid blood (oil).",AM.AMSettings.Settings.Gore_FloorBlood.Desc,Keys.xml,keyed,Enable or disable the spawning of blood in animations.(PH_1)The blood is filth that must be cleaned up. Includes modded blood and mechanoid blood (oil).
AM.AMSettings.Settings.CorpseOffsetMode,Corpse Offset Mode,AM.AMSettings.Settings.CorpseOffsetMode,Keys.xml,keyed,Corpse Offset Mode
AM.AMSettings.Settings.CorpseOffsetMode.Desc,"In order for the animation to transition seamlessly to regular gameplay, execution animations leave the corpse of the victim in non-vanilla positions and rotations.
This offset can be confusing however, because the corpse no longer occupies the center of the tile.
<b>Note:</b> The offset corpses are reset after a save-reload.",AM.AMSettings.Settings.CorpseOffsetMode.Desc,Keys.xml,keyed,"In order for the animation to transition seamlessly to regular gameplay, execution animations leave the corpse of the victim in non-vanilla positions and rotations.(PH_4)This offset can be confusing however, because the corpse no longer occupies the center of the tile.(PH_3)(PH_2)Note:(PH_1) The offset corpses are reset after a save-reload."
AM.AMSettings.Settings.MoveAnimSpeedCoef,Move Animation Speed,AM.AMSettings.Settings.MoveAnimSpeedCoef,Keys.xml,keyed,Move Animation Speed
AM.AMSettings.Settings.MoveAnimSpeedCoef.Desc,"Changes the speed of the movement animations.
Higher values increase the speed. This is just a visual change, it obviously doesn't change the pawn's movement speed.",AM.AMSettings.Settings.MoveAnimSpeedCoef.Desc,Keys.xml,keyed,"Changes the speed of the movement animations.(PH_2)Higher values increase the speed. This is just a visual change, it obviously doesn't change the (PH_1)'s movement speed."
AM.AMSettings.Settings.SpeedUpAttackAnims,Increase Animation Speed When Attacks Are Fast,AM.AMSettings.Settings.SpeedUpAttackAnims,Keys.xml,keyed,Increase Animation Speed When Attacks Are Fast
AM.AMSettings.Settings.SpeedUpAttackAnims.Desc,"If enabled, the speed of melee attack animations will be automatically increased to match the pawn's melee speed.
If false, the attack animation speed will never change however the animation may be interrupted by the next attack animation starting before the last one ended.
This is a purely visual change and does not affect combat.",AM.AMSettings.Settings.SpeedUpAttackAnims.Desc,Keys.xml,keyed,"If enabled, the speed of melee attack animations will be automatically increased to match the (PH_3)'s melee speed.(PH_2)If false, the attack animation speed will never change however the animation may be interrupted by the next attack animation starting before the last one ended.(PH_1)This is a purely visual change and does not affect combat."
AM.AMSettings.Settings.FlavourMTB,Idle Animation Average Interval,AM.AMSettings.Settings.FlavourMTB,Keys.xml,keyed,Idle Animation Average Interval
AM.AMSettings.Settings.FlavourMTB.Desc,"Pawns standing with their weapon out (such as when drafted) will sometimes play an animation where they swing their weapon about, flourish it etc.
This option controls the average time, in seconds, between the occurrence of this animation.
Set to 0 to disable the animations entirely.",AM.AMSettings.Settings.FlavourMTB.Desc,Keys.xml,keyed,"Pawns standing with their weapon out (such as when drafted) will sometimes play an animation where they swing their weapon about, flourish it etc.(PH_2)This option controls the average time, in seconds, between the occurrence of this animation.(PH_1)Set to 0 to disable the animations entirely."
AM.AMSettings.Settings.AttackPauseDuration,Attack Pause Duration,AM.AMSettings.Settings.AttackPauseDuration,Keys.xml,keyed,Attack Pause Duration
AM.AMSettings.Settings.AttackPauseDuration.Desc,"When doing a regular melee attack, the animation will very briefly pause at the point when the weapon intersects the target.
This lets you know whether an attack connected, as well as giving the hit a bit more visual <i>oomph</i>.
This setting changes the duration of that pause, or disables it entirely. This is a purely visual change and does not affect combat.",AM.AMSettings.Settings.AttackPauseDuration.Desc,Keys.xml,keyed,"When doing a regular melee attack, the animation will very briefly pause at the point when the weapon intersects the target.(PH_4)This lets you know whether an attack connected, as well as giving the hit a bit more visual (PH_3)oomph(PH_2).(PH_1)This setting changes the duration of that pause, or disables it entirely. This is a purely visual change and does not affect combat."
AM.AMSettings.Settings.TrailColor,Weapon Trail Color,AM.AMSettings.Settings.TrailColor,Keys.xml,keyed,Weapon Trail Color
AM.AMSettings.Settings.TrailColor.Desc,"The base color of weapon trails. If you set the alpha to 0, trails will be disabled.",AM.AMSettings.Settings.TrailColor.Desc,Keys.xml,keyed,"The base color of weapon trails. If you set the alpha to 0, trails will be disabled."
AM.AMSettings.Settings.TrailLengthScale,Weapon Trail Length,AM.AMSettings.Settings.TrailLengthScale,Keys.xml,keyed,Weapon Trail Length
AM.AMSettings.Settings.TrailLengthScale.Desc,"A multiplier on the length of weapon trails. If 0%, trails are disabled.",AM.AMSettings.Settings.TrailLengthScale.Desc,Keys.xml,keyed,"A multiplier on the length of weapon trails. If 0%, trails are disabled."
AM.AMSettings.Settings.DrawNamesInAnimation,Draw Names In Animation,AM.AMSettings.Settings.DrawNamesInAnimation,Keys.xml,keyed,Draw Names In Animation
AM.AMSettings.Settings.DrawNamesInAnimation.Desc,"If true, the name of pawns is drawn below them, just like in the base game.
If false, the name is not drawn, for a more cinematic animation.",AM.AMSettings.Settings.DrawNamesInAnimation.Desc,Keys.xml,keyed,"If true, the name of pawns is drawn below them, just like in the base game.(PH_1)If false, the name is not drawn, for a more cinematic animation."
AM.AMSettings.Settings.ShowExecutionMotes,Show Execution Outcome Text,AM.AMSettings.Settings.ShowExecutionMotes,Keys.xml,keyed,Show Execution Outcome Text
AM.AMSettings.Settings.ShowExecutionMotes.Desc,"Enables or disables the text popup that shows the outcome of an execution (i.e. injure, down or kill) when an execution animation plays.",AM.AMSettings.Settings.ShowExecutionMotes.Desc,Keys.xml,keyed,"Enables or disables the text popup that shows the outcome of an execution (i.e. injure, down or kill) when an execution animation plays."
AM.AMSettings.Settings.Header.Performance,Performance,AM.AMSettings.Settings.Header.Performance,Keys.xml,keyed,Performance
AM.AMSettings.Settings.MaxProcessingThreads,Max Processing Threads,AM.AMSettings.Settings.MaxProcessingThreads,Keys.xml,keyed,Max Processing Threads
AM.AMSettings.Settings.MaxProcessingThreads.Desc,"The maximum number of CPU threads to use when processing pawns for automatic executions & lasso usage.
If set to 0, the thread count is automatically determined based on your CPU, and if set to 1 then multi-threaded processing is disabled.
Set to 1 if you experience error spam caused by a mod conflict, although it will decrease performance considerably.",AM.AMSettings.Settings.MaxProcessingThreads.Desc,Keys.xml,keyed,"The maximum number of CPU threads to use when processing pawns for automatic executions & lasso usage.(PH_2)If set to 0, the thread count is automatically determined based on your CPU, and if set to 1 then multi-threaded processing is disabled.(PH_1)Set to 1 if you experience error spam caused by a mod conflict, although it will decrease performance considerably."
AM.AMSettings.Settings.MultithreadedMatrixCalculations,Multithreaded Matrix Calculations,AM.AMSettings.Settings.MultithreadedMatrixCalculations,Keys.xml,keyed,Multithreaded Matrix Calculations
AM.AMSettings.Settings.MultithreadedMatrixCalculations.Desc,"When enabled, multiple CPU threads are used to calculate complex matrix transformation needed for animations.
The number of threads is given by the Max Processing Threads setting.",AM.AMSettings.Settings.MultithreadedMatrixCalculations.Desc,Keys.xml,keyed,"When enabled, multiple CPU threads are used to calculate complex matrix transformation needed for animations.(PH_1)The number of threads is given by the Max Processing Threads setting."
AM.AMSettings.Settings.OffscreenCulling,Offscreen Culling,AM.AMSettings.Settings.OffscreenCulling,Keys.xml,keyed,Offscreen Culling
AM.AMSettings.Settings.OffscreenCulling.Desc,"When enabled, offscreen animations are not drawn to save time and increase FPS.
This option is only here in case there are unexpected bugs related to this culling.",AM.AMSettings.Settings.OffscreenCulling.Desc,Keys.xml,keyed,"When enabled, offscreen animations are not drawn to save time and increase FPS.(PH_1)This option is only here in case there are unexpected bugs related to this culling."
AM.AMSettings.Settings.ScanTickInterval,Scan Tick Interval,AM.AMSettings.Settings.ScanTickInterval,Keys.xml,keyed,Scan Tick Interval
AM.AMSettings.Settings.ScanTickInterval.Desc,"The number of ticks between scanning all pawns on the map for automatic execution/duel/lasso opportunities.
Higher values can increase FPS at the cost of less responsiveness.",AM.AMSettings.Settings.ScanTickInterval.Desc,Keys.xml,keyed,The number of ticks between scanning all pawns on the map for automatic execution/duel/lasso opportunities.(PH_1)Higher values can increase FPS at the cost of less responsiveness.
AM.AMSettings.Settings.Header.Other,Other,AM.AMSettings.Settings.Header.Other,Keys.xml,keyed,Other
AM.AMSettings.Settings.FriendlyPawnLethalityBonus,Friendly Pawn Lethality Bonus,AM.AMSettings.Settings.FriendlyPawnLethalityBonus,Keys.xml,keyed,Friendly Pawn Lethality Bonus
AM.AMSettings.Settings.FriendlyPawnLethalityBonus.Desc,"Positive values act as a lethality bonus for friendly pawns (including slaves) in execution & duel outcomes, meaning that they will be lethal more often.",AM.AMSettings.Settings.FriendlyPawnLethalityBonus.Desc,Keys.xml,keyed,"Positive values act as a lethality bonus for friendly pawns (including slaves) in execution & duel outcomes, meaning that they will be lethal more often."
AM.AMSettings.Settings.FriendlyPawnDuelBonus,Friendly Pawn Duel Ability Bonus,AM.AMSettings.Settings.FriendlyPawnDuelBonus,Keys.xml,keyed,Friendly Pawn Duel Ability Bonus
AM.AMSettings.Settings.FriendlyPawnDuelBonus.Desc,"Positive values act as a duel ability bonus for friendly pawns (including slaves), meaning that they will win duels more often.",AM.AMSettings.Settings.FriendlyPawnDuelBonus.Desc,Keys.xml,keyed,"Positive values act as a duel ability bonus for friendly pawns (including slaves), meaning that they will win duels more often."
AM.AMSettings.Settings.NormalDist,Duel Normal Distribution,AM.AMSettings.Settings.NormalDist,Keys.xml,keyed,Duel Normal Distribution
AM.AMSettings.Settings.NormalDist.Desc,"Higher values make duel outcomes less dependent on duel ability and more on randomness, lower values make the outcome more dependent on duel ability and less on randomness.

Technical: This is the standard deviation used in the duel outcome normal distribution curve.",AM.AMSettings.Settings.NormalDist.Desc,Keys.xml,keyed,"Higher values make duel outcomes less dependent on duel ability and more on randomness, lower values make the outcome more dependent on duel ability and less on randomness.(PH_2)(PH_1)Technical: This is the standard deviation used in the duel outcome normal distribution curve."
AM.AMSettings.Settings.WarnOfFriendlyExecution,Show Warning Before Executing Friendly,AM.AMSettings.Settings.WarnOfFriendlyExecution,Keys.xml,keyed,Show Warning Before Executing Friendly
AM.AMSettings.Settings.WarnOfFriendlyExecution.Desc,Prevents you from accidentally executing a friendly pawn by requiring you to hold the [Shift] key when selecting a friendly pawn for execution.,AM.AMSettings.Settings.WarnOfFriendlyExecution.Desc,Keys.xml,keyed,Prevents you from accidentally executing a friendly (PH_3) by requiring you to hold the (PH_2) key when selecting a friendly (PH_1) for execution.
AM.AMSettings.Settings.SendStatistics,Send Anonymous Patch Statistics,AM.AMSettings.Settings.SendStatistics,Keys.xml,keyed,Send Anonymous Patch Statistics
AM.AMSettings.Settings.SendStatistics.Desc,"When a mod is missing a patch (that allows the melee weapons to do animations), the ID of said mod is anonymously logged to let this mod's author know that a patch is needed. The <b>only</b> information logged is: mod ID, mod name, weapon count.
You can opt out of this functionality by disabling this option.
Note: logging does not occur the first time you run the game with this mod.",AM.AMSettings.Settings.SendStatistics.Desc,Keys.xml,keyed,"When a mod is missing a patch (that allows the melee weapons to do animations), the ID of said mod is anonymously logged to let this mod's author know that a patch is needed. The (PH_4)only(PH_3) information logged is: mod ID, mod name, weapon count.(PH_2)You can opt out of this functionality by disabling this option.(PH_1)Note: logging does not occur the first time you run the game with this mod."
AM.AMSettings.Settings.ChanceToFailMinSkill,Execution Failure Chance (Low Skill),AM.AMSettings.Settings.ChanceToFailMinSkill,Keys.xml,keyed,Execution Failure Chance (Low Skill)
AM.AMSettings.Settings.ChanceToFailMinSkill.Desc,"The chance that an execution attempt will result in failure, stunning the attacking pawn and leaving them vulnerable for a short time.
This is the chance when a pawn has 0 melee skill.
Affects all pawns.",AM.AMSettings.Settings.ChanceToFailMinSkill.Desc,Keys.xml,keyed,"The chance that an execution attempt will result in failure, stunning the attacking (PH_4) and leaving them vulnerable for a short time.(PH_3)This is the chance when a (PH_2) has 0 melee skill.(PH_1)Affects all pawns."
AM.AMSettings.Settings.ChanceToFailMaxSkill,Execution Failure Chance (High Skill),AM.AMSettings.Settings.ChanceToFailMaxSkill,Keys.xml,keyed,Execution Failure Chance (High Skill)
AM.AMSettings.Settings.ChanceToFailMaxSkill.Desc,"The chance that an execution attempt will result in failure, stunning the attacking pawn and leaving them vulnerable for a short time.
This is the chance when a pawn has 20 melee skill.
Affects all pawns.",AM.AMSettings.Settings.ChanceToFailMaxSkill.Desc,Keys.xml,keyed,"The chance that an execution attempt will result in failure, stunning the attacking (PH_4) and leaving them vulnerable for a short time.(PH_3)This is the chance when a (PH_2) has 20 melee skill.(PH_1)Affects all pawns."
AM.ExecutionOutcome.Injured,Injured,AM.ExecutionOutcome.Injured,Keys.xml,keyed,Injured
AM.ExecutionOutcome.Downed,Downed,AM.ExecutionOutcome.Downed,Keys.xml,keyed,Downed
AM.ExecutionOutcome.Killed,Killed,AM.ExecutionOutcome.Killed,Keys.xml,keyed,Killed
AM.ExecutionOutcome.Failed,Failed!,AM.ExecutionOutcome.Failed,Keys.xml,keyed,Failed!
AM_NoTablesBrawl.label,Melee Animation: Brawl,label,VBE.BackgroundImageDef/VBE.BackgroundImageDef.xml,def,Melee Animation: Brawl
AM_NoTablesBrawl.description,"Artwork created by @No_Tables for the Melee Animation mod.\nThis background is dynamic, with a parallax effect.",description,VBE.BackgroundImageDef/VBE.BackgroundImageDef.xml,def,"Artwork created by @No_Tables for the Melee Animation mod.(PH_1)This background is dynamic, with a parallax effect."
AM_ExecutionModePawnColumn.headerTip,Auto-Execution mode,headerTip,PawnColumnDef/PawnColumnDef.xml,def,Auto-Execution mode
AM_LassoModePawnColumn.headerTip,Auto-Lasso mode,headerTip,PawnColumnDef/PawnColumnDef.xml,def,Auto-Lasso mode
AM_Duel_WinFriendlyDuel.label,Win Friendly Duel,label,AM.AnimDef/AM.AnimDef.xml,def,Win Friendly Duel
AM_Duel_WinFriendlyDuel.jobString,Deafeating [OTHER] in a duel!,jobString,AM.AnimDef/AM.AnimDef.xml,def,Deafeating (PH_1) in a duel!
AM_Execution_Stab.label,Execution: Stab,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Stab
AM_Execution_Fail.label,Execution: Fail,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Fail
AM_Execution_Shank.label,Execution: Shank,label,AM.AnimDef/AM.AnimDef.xml,def,Execution: Shank
